class_name,class_description,method,method_description,data_type
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",getSupportURL(),Returns URL to Tapjoy support web page.,static java.lang.String
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",getSupportURL(java.lang.String currencyId),Returns URL to Tapjoy support web page for specified currency You can get your currencyId from the Tapjoy Dashboard under the currency section.,static java.lang.String
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",getUserTags(),Returns a String set which contains tags on the user.,static java.util.Set<java.lang.String>
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",getUserToken(),Returns a user token for programmatic mediation.,static java.lang.String
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",getVersion(),Returns the version name of this SDK release.,static java.lang.String
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",isConnected(),Helper function to check if SDK is initialized,static boolean
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",isLimitedConnected(),N/A,static boolean
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",isPushNotificationDisabled(),Returns true if the push notification is disabled.,static boolean
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","limitedConnect(android.content.Context applicationContext,              java.lang.String sdkKey,              TJConnectListener publisherListener)",Used by limited SDK requests only,static boolean
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",loadSharedLibrary(),Load the native shared library of the SDK to use C++ API.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",onActivityStart(android.app.Activity activity),Semi-auto session tracking.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",onActivityStop(android.app.Activity activity),Semi-auto session tracking.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",removeUserTag(java.lang.String tag),Removes the given tag from the user if it is present.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setActivity(android.app.Activity activity),Sets the current activity,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setAppDataVersion(java.lang.String dataVersion),Deprecated. Deprecated since 11.11.1. Sets the data version of the App or Game.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setCurrencyMultiplier(float multiplier),"Deprecated. Deprecated since 11.4.0. ONLY USE FOR NON-MANAGED (by TAPJOY) CURRENCY. Sets the multiplier for the virtual currency displayed in Offers, Banner Ads, etc. The default is 1.0",static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setDebugEnabled(boolean enable),Enables or disables Tapjoy logging,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setDeviceToken(java.lang.String deviceToken),Set Firebase Token to initiate Firebase messaging for your application.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setEarnedCurrencyListener(TJEarnedCurrencyListener listener),Sets the listener which gets informed whenever virtual currency is earned.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setGcmSender(java.lang.String senderId),Sets the sender id to initiate GCM messaging registration for the your application.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setGLSurfaceView(android.opengl.GLSurfaceView glSurfaceView),Sets the GLSurfaceView to receive callbacks in the GL thread.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setPushNotificationDisabled(boolean disabled),Sets whether the push notification is disabled.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","setReceiveRemoteNotification(android.content.Context context,                            java.util.Map<java.lang.String,java.lang.String> remoteMessage)",Sets the context and RemoteMessage data so that our SDK can display the push notification.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","setUserCohortVariable(int variableIndex,                     java.lang.String value)",Sets a variable of user for the cohort analysis.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setUserConsent(java.lang.String value),"This is used for sending User's consent to behavioral advertising such as in the context of GDPR The consent value can be ""0"" (User has not provided consent), ""1"" (User has provided consent) or a daisybit string as suggested in IAB's Transparency and Consent Framework",static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setUserFriendCount(int friendCount),Sets the friends count of the user.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setUserID(java.lang.String userID),Assigns a user ID for this user/device.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","setUserID(java.lang.String userID,         TJSetUserIDListener listener)",Assigns a user ID for this user/device.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setUserLevel(int userLevel),Sets the level of the user.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setUserTags(java.util.Set<java.lang.String> tags),Sets tags for the user.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",setVideoListener(TJVideoListener listener),Sets the video listener.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","spendCurrency(int amount,             TJSpendCurrencyListener listener)",Spends virtual currency.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",startSession(),Manual session tracking.,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",subjectToGDPR(boolean gdprApplicable),This can be used by the integrating App to indicate if the user falls in any of the GDPR applicable countries (European Economic Area).,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com",trackEvent(java.lang.String name),Tracks an event of the given name without category,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","trackEvent(java.lang.String name,          long value)","Tracks an event of the given name without category, with a value.",static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","trackEvent(java.lang.String category,          java.lang.String name,          long value)","Tracks an event of the given category and name, with a value.",static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","trackEvent(java.lang.String category,          java.lang.String name,          java.lang.String parameter1,          java.lang.String parameter2)","Tracks an event of the given category and name, with two parameters.",static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","trackEvent(java.lang.String category,          java.lang.String name,          java.lang.String parameter1,          java.lang.String parameter2,          long value)","Tracks an event of the given category and name, with two parameters and a value.",static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","trackEvent(java.lang.String category,          java.lang.String name,          java.lang.String parameter1,          java.lang.String parameter2,          java.util.Map<java.lang.String,java.lang.Long> values)","Tracks an event of the given category and name, with two parameters and a Map of values.",static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","trackEvent(java.lang.String category,          java.lang.String name,          java.lang.String parameter1,          java.lang.String parameter2,          java.lang.String valueName,          long value)","Tracks an event of the given category and name, with two parameters and a named values.",static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","trackEvent(java.lang.String category,          java.lang.String name,          java.lang.String parameter1,          java.lang.String parameter2,          java.lang.String value1Name,          long value1,          java.lang.String value2Name,          long value2)","Tracks an event of the given category and name, with two parameters and two named values.",static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","trackEvent(java.lang.String category,          java.lang.String name,          java.lang.String parameter1,          java.lang.String parameter2,          java.lang.String value1Name,          long value1,          java.lang.String value2Name,          long value2,          java.lang.String value3Name,          long value3)","Tracks an event of the given category and name, with two parameters and three named values.",static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","trackPurchase(java.lang.String skuDetails,             java.lang.String campaignId)","Deprecated. Deprecated since 11.2.0. Use trackPurchase(skuDetails, purchaseData, dataSignature, campaignId) instead. Tracks a purchase with JSON data from the Google Play store",static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","trackPurchase(java.lang.String productId,             java.lang.String currencyCode,             double price,             java.lang.String campaignId)",Tracks a purchase,static void
com.tapjoy.Tapjoy,"Created by Tapjoy. Copyright 2018 Tapjoy.com All rights reserved.  For information about SDK integration, best practices and FAQs, please go to http://dev.tapjoy.com","trackPurchase(java.lang.String skuDetails,             java.lang.String purchaseData,             java.lang.String dataSignature,             java.lang.String campaignId)",Tracks a purchase with JSON data from the Google Play store.,static void
com.tapjoy.TapjoyConnectFlag,"Flags used in Tapjoy.connect(android.content.Context, String, java.util.Hashtable) to define special startup options. These flags can also be defined in the meta-data tags in AndroidManifest.xml.  They must be put within the <application> tag and the format is: <meta-data android:name=""tapjoy.<flag_name>"" android:value=""<value>"" />  ex: <meta-data android:name=""tapjoy.disable_video_offers"" android:value=""true"" />",N/A,N/A,N/A
com.tapjoy.TapjoyLog,This class is used to control debug messages to the console for Tapjoy SDK related classes.,"d(java.lang.String tag, java.lang.String msg)",Set a debug log message.,static void
com.tapjoy.TapjoyLog,This class is used to control debug messages to the console for Tapjoy SDK related classes.,"e(java.lang.String tag, java.lang.String msg)",Set an error log message.,static void
com.tapjoy.TapjoyLog,This class is used to control debug messages to the console for Tapjoy SDK related classes.,"e(java.lang.String tag, com.tapjoy.TapjoyErrorMessage error)",N/A,static void
com.tapjoy.TapjoyLog,This class is used to control debug messages to the console for Tapjoy SDK related classes.,"i(java.lang.String tag, java.lang.String msg)",Set an info log message.,static void
com.tapjoy.TapjoyLog,This class is used to control debug messages to the console for Tapjoy SDK related classes.,isLoggingEnabled(),Gets whether or not log is being show,static boolean
com.tapjoy.TapjoyLog,This class is used to control debug messages to the console for Tapjoy SDK related classes.,setDebugEnabled(boolean enable),Enables or disables logging.,static void
com.tapjoy.TapjoyLog,This class is used to control debug messages to the console for Tapjoy SDK related classes.,setInternalLogging(boolean isInternalLogging),N/A,static void
com.tapjoy.TapjoyLog,This class is used to control debug messages to the console for Tapjoy SDK related classes.,"v(java.lang.String tag, java.lang.String msg)",Set a verbose log message.,static void
com.tapjoy.TapjoyLog,This class is used to control debug messages to the console for Tapjoy SDK related classes.,"w(java.lang.String tag, java.lang.String msg)",Set a warning log message.,static void
com.tapjoy.TJActionRequest,Interface definition for a request of action to be performed.,cancelled(),N/A,void
com.tapjoy.TJActionRequest,Interface definition for a request of action to be performed.,completed(),N/A,void
com.tapjoy.TJActionRequest,Interface definition for a request of action to be performed.,getRequestId(),N/A,java.lang.String
com.tapjoy.TJActionRequest,Interface definition for a request of action to be performed.,getToken(),N/A,java.lang.String
com.tapjoy.TJAwardCurrencyListener,"Any class calling Tapjoy.awardCurrency(int, TJAwardCurrencyListener) should implement TJAwardCurrencyListener so it can receive the callback containing the virtual currency name/balance info.","onAwardCurrencyResponse(java.lang.String currencyName,                       int balance)",Callback containing the virtual currency name and balance currency information.,void
com.tapjoy.TJAwardCurrencyListener,"Any class calling Tapjoy.awardCurrency(int, TJAwardCurrencyListener) should implement TJAwardCurrencyListener so it can receive the callback containing the virtual currency name/balance info.",onAwardCurrencyResponseFailure(java.lang.String error),Call containing error message if awardCurrency fails.,void
com.tapjoy.TJConnectListener,"Any class calling Tapjoy.connect(android.content.Context, java.lang.String, java.util.Hashtable, TJConnectListener) should implement this class so it can receive the callback on whether the connect call is successful or not.",onConnectFailure(),Callback when connect fails.,void
com.tapjoy.TJConnectListener,"Any class calling Tapjoy.connect(android.content.Context, java.lang.String, java.util.Hashtable, TJConnectListener) should implement this class so it can receive the callback on whether the connect call is successful or not.",onConnectSuccess(),Callback when connect is successful.,void
com.tapjoy.TJEarnedCurrencyListener,Listener to inform the app whenever virtual currency has been earned. Register this callback with Tapjoy.setEarnedCurrencyListener(TJEarnedCurrencyListener),"onEarnedCurrency(java.lang.String currencyName,                int amount)",Callback whenever virtual currency has been earned.,void
com.tapjoy.TJError,N/A,N/A,N/A,N/A
com.tapjoy.TJGetCurrencyBalanceListener,Any class calling Tapjoy.getCurrencyBalance(TJGetCurrencyBalanceListener) should implement TJGetCurrencyBalanceListener so it can receive the callback containing the virtual currency name/balance info.,"onGetCurrencyBalanceResponse(java.lang.String currencyName,                            int balance)",Callback containing the virtual currency name and total balance information.,void
com.tapjoy.TJGetCurrencyBalanceListener,Any class calling Tapjoy.getCurrencyBalance(TJGetCurrencyBalanceListener) should implement TJGetCurrencyBalanceListener so it can receive the callback containing the virtual currency name/balance info.,onGetCurrencyBalanceResponseFailure(java.lang.String error),Call containing error message if getCurrencyBalance() fails.,void
com.tapjoy.TJPlacement,Deprecated.,dismissContent(),N/A,static void
com.tapjoy.TJPlacement,Deprecated.,getGUID(),Returns the unique identifier assigned for this placement.,java.lang.String
com.tapjoy.TJPlacement,Deprecated.,getListener(),N/A,TJPlacementListener
com.tapjoy.TJPlacement,Deprecated.,getName(),Returns the name of this placement.,java.lang.String
com.tapjoy.TJPlacement,Deprecated.,getVideoListener(),N/A,TJPlacementVideoListener
com.tapjoy.TJPlacement,Deprecated.,isContentAvailable(),Whether or not content for this placement has been returned and is ready to be presented,boolean
com.tapjoy.TJPlacement,Deprecated.,isContentReady(),Whether or not the pre-loaded content for this placement has been cached and is ready to be presented,boolean
com.tapjoy.TJPlacement,Deprecated.,isLimited(),N/A,boolean
com.tapjoy.TJPlacement,Deprecated.,requestContent(),Send an event from the app to the server.,void
com.tapjoy.TJPlacement,Deprecated.,setAdapterVersion(java.lang.String adapterVersion),Sets the adapter version (used by mediation adapters only),void
com.tapjoy.TJPlacement,Deprecated.,"setAuctionData(java.util.HashMap<java.lang.String,java.lang.String> auctionData)",N/A,void
com.tapjoy.TJPlacement,Deprecated.,setMediationId(java.lang.String mediationId),Sets the mediation id for this placement,void
com.tapjoy.TJPlacement,Deprecated.,setMediationName(java.lang.String mediationName),Sets the mediation name for this placement (used by mediation adapters only),void
com.tapjoy.TJPlacement,Deprecated.,setVideoListener(TJPlacementVideoListener videoListener),N/A,void
com.tapjoy.TJPlacement,Deprecated.,showContent(),Shows the content that was received from the server requesting content,void
com.tapjoy.TJPlacementListener,Called when a click event has occurred,onClick(TJPlacement placement),Called when a click event has occurred,void
com.tapjoy.TJPlacementListener,Called when a click event has occurred,onContentDismiss(TJPlacement placement),Called when a content for the given placement is dismissed.,void
com.tapjoy.TJPlacementListener,Called when a click event has occurred,onContentReady(TJPlacement placement),Called when a content for the given placement is ready to show.,void
com.tapjoy.TJPlacementListener,Called when a click event has occurred,onContentShow(TJPlacement placement),Called when a content for the given placement is showing.,void
com.tapjoy.TJPlacementListener,Called when a click event has occurred,"onPurchaseRequest(TJPlacement placement,                 TJActionRequest request,                 java.lang.String productId)",Called when a purchase has been requested.,void
com.tapjoy.TJPlacementListener,Called when a click event has occurred,"onRequestFailure(TJPlacement placement,                TJError error)",N/A,void
com.tapjoy.TJPlacementListener,Called when a click event has occurred,onRequestSuccess(TJPlacement placement),N/A,void
com.tapjoy.TJPlacementListener,Called when a click event has occurred,"onRewardRequest(TJPlacement placement,               TJActionRequest request,               java.lang.String itemId,               int quantity)",Called when a reward unlock has been requested.,void
com.tapjoy.TJPlacementVideoListener,Called when a video has completed playing.,onVideoComplete(TJPlacement placement),Called when a video has completed playing.,void
com.tapjoy.TJPlacementVideoListener,Called when a video has completed playing.,"onVideoError(TJPlacement placement,            java.lang.String errorMessage)",Called when a video related error occurs.,void
com.tapjoy.TJPlacementVideoListener,Called when a video has completed playing.,onVideoStart(TJPlacement placement),Called when this placement start a video.,void
com.tapjoy.TJSetUserIDListener,Any class calling Tapjoy.setUserID(String) should implement this class so it can receive the callback on whether the setUserId call is successful or not.,onSetUserIDFailure(java.lang.String error),Callback when setUserID fails.,void
com.tapjoy.TJSetUserIDListener,Any class calling Tapjoy.setUserID(String) should implement this class so it can receive the callback on whether the setUserId call is successful or not.,onSetUserIDSuccess(),Callback when setUserID is successful.,void
com.tapjoy.TJSpendCurrencyListener,"Any class calling Tapjoy.spendCurrency(int, TJSpendCurrencyListener) should implement TJSpendCurrencyListener so it can receive the callback containing the virtual currency name/balance info.","onSpendCurrencyResponse(java.lang.String currencyName,                       int balance)",Callback containing the virtual currency name and balance currency information.,void
com.tapjoy.TJSpendCurrencyListener,"Any class calling Tapjoy.spendCurrency(int, TJSpendCurrencyListener) should implement TJSpendCurrencyListener so it can receive the callback containing the virtual currency name/balance info.",onSpendCurrencyResponseFailure(java.lang.String error),Call containing error message if spendCurrency fails.,void
com.tapjoy.TJVideoListener,Called when a video has completed playing.,onVideoComplete(),Called when a video has completed playing.,void
com.tapjoy.TJVideoListener,Called when a video has completed playing.,onVideoError(int statusCode),Called when a video related error occurs.,void
com.tapjoy.TJVideoListener,Called when a video has completed playing.,onVideoStart(),Called when a video starts playing.,void
com.tapjoy.TJVideoStatus,Status codes used in the callbacks videos.,N/A,N/A,N/A
