class_name,class_description,method,method_description,data_type
zendesk.core.ActionHandlerRegistry,"Defines an interface for a registry of ActionHandler objects to be used for inter-SDK
 actions, such as starting an android.app.Activity from one SDK, in another SDK, without
 any dependency between them.
 
 ActionHandler objects can be added and removed from the registry using
 ActionHandlerRegistry.add(ActionHandler) and
 ActionHandlerRegistry.remove(ActionHandler), respectively. A query method,
 ActionHandlerRegistry.handlerByAction(String), returns the highest priority
 ActionHandler whose ActionHandler.canHandle(String) returned true.","updateSettings(java.util.Map<java.lang.String,JsonElement> settings)",Notifies the Registry of an update to settings.,void
zendesk.core.AnonymousIdentity,"
 This class models an identity which is used to identify an End User within a Zendesk instance.
 
 Please use the AnonymousIdentity.Builder to
 create an instance of this class. A UUID will be created if necessary and associated with
 the identity.
 
 
 If you don't know anything about your user please create an Identity like this:

           Identity identity = new AnonymousIdentity();
      
 
 If you do know something about the user then you can use the optional methods in the
 AnonymousIdentity.Builder to specify them.
 ",equals(java.lang.Object o),N/A,N/A
zendesk.core.AnonymousIdentity,"
 This class models an identity which is used to identify an End User within a Zendesk instance.
 
 Please use the AnonymousIdentity.Builder to
 create an instance of this class. A UUID will be created if necessary and associated with
 the identity.
 
 
 If you don't know anything about your user please create an Identity like this:

           Identity identity = new AnonymousIdentity();
      
 
 If you do know something about the user then you can use the optional methods in the
 AnonymousIdentity.Builder to specify them.
 ",getEmail(),Gets the email address associated with this anonymous identity,java.lang.String
zendesk.core.AnonymousIdentity,"
 This class models an identity which is used to identify an End User within a Zendesk instance.
 
 Please use the AnonymousIdentity.Builder to
 create an instance of this class. A UUID will be created if necessary and associated with
 the identity.
 
 
 If you don't know anything about your user please create an Identity like this:

           Identity identity = new AnonymousIdentity();
      
 
 If you do know something about the user then you can use the optional methods in the
 AnonymousIdentity.Builder to specify them.
 ",getName(),Gets the name associated with this anonymous identity,java.lang.String
zendesk.core.AnonymousIdentity,"
 This class models an identity which is used to identify an End User within a Zendesk instance.
 
 Please use the AnonymousIdentity.Builder to
 create an instance of this class. A UUID will be created if necessary and associated with
 the identity.
 
 
 If you don't know anything about your user please create an Identity like this:

           Identity identity = new AnonymousIdentity();
      
 
 If you do know something about the user then you can use the optional methods in the
 AnonymousIdentity.Builder to specify them.
 ",getSdkGuid(),Gets the sdk guid associated with this anonymous identity,java.lang.String
zendesk.core.AnonymousIdentity,"
 This class models an identity which is used to identify an End User within a Zendesk instance.
 
 Please use the AnonymousIdentity.Builder to
 create an instance of this class. A UUID will be created if necessary and associated with
 the identity.
 
 
 If you don't know anything about your user please create an Identity like this:

           Identity identity = new AnonymousIdentity();
      
 
 If you do know something about the user then you can use the optional methods in the
 AnonymousIdentity.Builder to specify them.
 ",hashCode(),N/A,N/A
zendesk.core.AnonymousIdentity.Builder,This is a builder class which is used to generate a Identity,build(),"Builds a Identity object with the
 specified parameters.",Identity
zendesk.core.AnonymousIdentity.Builder,This is a builder class which is used to generate a Identity,withEmailIdentifier(java.lang.String email),Specify the Email to be used as part of the identity when using Anonymous Access,AnonymousIdentity.Builder
zendesk.core.AnonymousIdentity.Builder,This is a builder class which is used to generate a Identity,withNameIdentifier(java.lang.String name),Specify the Name to be used as part of the identity when using Anonymous Access.,AnonymousIdentity.Builder
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getAuthor(),Gets the author of this article,User
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getAuthorId(),Gets the ID of the author of the article,java.lang.Long
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getBody(),Gets the body of the article in plain text,java.lang.String
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getCreatedAt(),Gets the date that the article was created at.,java.util.Date
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getDownvoteCount(),Gets the number of downvotes for this article,int
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getHtmlUrl(),Gets the html URL of the article.,java.lang.String
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getId(),Gets the ID of the article,java.lang.Long
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getLabelNames(),Gets the label names of the article,java.util.List<java.lang.String>
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getLocale(),"Gets the locale of the article in the form of ll-CC, e.g.",java.lang.String
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getSectionId(),Gets the ID of the section that the article belongs to,java.lang.Long
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getSourceLocale(),"Gets the source locale of the article in the form of ll-CC, e.g.",java.lang.String
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getTitle(),Gets the title of the article,java.lang.String
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getUpdatedAt(),Gets the date that the article was updated at.,java.util.Date
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getUpvoteCount(),Gets the number of upvotes for this article.,int
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getUrl(),Gets the API URL of the article,java.lang.String
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getVoteCount(),Gets the total number of votes that have been cast for this article.,int
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",getVoteSum(),Gets the sum of votes.,int
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",isCommentsDisabled(),Checks whether comments are disabled or not,boolean
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",isDraft(),Checks if the article is a draft or not,boolean
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",isOutdated(),Checks whether the article is outdated or not,boolean
zendesk.support.Article,"This is a model class for an Article object that will be created by the
 HelpCenterProvider.",setAuthor(User author),Sets the author of this article.,void
zendesk.support.ArticleItem,A HelpItem for Help Center articles,equals(java.lang.Object o),N/A,N/A
zendesk.support.ArticleItem,A HelpItem for Help Center articles,getId(),Gets the ID of this item.,java.lang.Long
zendesk.support.ArticleItem,A HelpItem for Help Center articles,getName(),Gets the name of the item,java.lang.String
zendesk.support.ArticleItem,A HelpItem for Help Center articles,getParentId(),Returns the ID of the parent item.,java.lang.Long
zendesk.support.ArticleItem,A HelpItem for Help Center articles,getViewType(),Gets the type of the item,int
zendesk.support.ArticleItem,A HelpItem for Help Center articles,hashCode(),N/A,N/A
zendesk.support.guide.ArticleUiConfig,"Data class, that represents the initial configuration of ViewArticleActivity. Use the
 ArticleUiConfig.Builder to create an instance.",getUiConfigs(),N/A,N/A
zendesk.support.guide.ArticleUiConfig,"Data class, that represents the initial configuration of ViewArticleActivity. Use the
 ArticleUiConfig.Builder to create an instance.",isContactUsButtonVisible(),N/A,N/A
zendesk.support.guide.ArticleUiConfig,"Data class, that represents the initial configuration of ViewArticleActivity. Use the
 ArticleUiConfig.Builder to create an instance.",isDeflectionEnabled(),N/A,N/A
zendesk.support.guide.ArticleUiConfig.Builder,This builder is used to generate an instance of ArticleUiConfig,config(),Create a UiConfig for the passed in configuration options.,UiConfig
zendesk.support.guide.ArticleUiConfig.Builder,This builder is used to generate an instance of ArticleUiConfig,"intent(Context context,
      java.util.List<UiConfig> uiConfigs)","Create an Intent to start the ViewArticleActivity with the specified configuration
 options.",Intent
zendesk.support.guide.ArticleUiConfig.Builder,This builder is used to generate an instance of ArticleUiConfig,"intent(Context context,
      UiConfig... uiConfigs)","Create an Intent to start the ViewArticleActivity with the specified configuration
 options.",Intent
zendesk.support.guide.ArticleUiConfig.Builder,This builder is used to generate an instance of ArticleUiConfig,"show(Context context,
    java.util.List<UiConfig> uiConfigs)",Shows the activity.,void
zendesk.support.guide.ArticleUiConfig.Builder,This builder is used to generate an instance of ArticleUiConfig,"show(Context context,
    UiConfig... uiConfigs)",Shows the activity.,void
zendesk.support.guide.ArticleUiConfig.Builder,This builder is used to generate an instance of ArticleUiConfig,withContactUsButtonVisible(boolean contactUsVisible),"Define which screens the ""ContactUs"" Floating Action Button should be shown on.",ArticleUiConfig.Builder
zendesk.support.guide.ArticleUiConfig.Builder,This builder is used to generate an instance of ArticleUiConfig,withDeflectionEnabled(boolean deflectionEnabled),"Specifies whether a deflection mechanism should be shown (if one is present) when the contact us button
 is pressed.",ArticleUiConfig.Builder
zendesk.support.ArticleVote,"This is a class model for an Article vote. Votes are typically returned as a response from
 HelpCenterProvider#upvoteArticle(Long, ZendeskCallback) or
 HelpCenterProvider#downvoteArticle(Long, ZendeskCallback)",equals(java.lang.Object o),N/A,N/A
zendesk.support.ArticleVote,"This is a class model for an Article vote. Votes are typically returned as a response from
 HelpCenterProvider#upvoteArticle(Long, ZendeskCallback) or
 HelpCenterProvider#downvoteArticle(Long, ZendeskCallback)",getCreatedAt(),Gets the time at which the vote was created,java.util.Date
zendesk.support.ArticleVote,"This is a class model for an Article vote. Votes are typically returned as a response from
 HelpCenterProvider#upvoteArticle(Long, ZendeskCallback) or
 HelpCenterProvider#downvoteArticle(Long, ZendeskCallback)",getId(),Gets the ID of the Vote,java.lang.Long
zendesk.support.ArticleVote,"This is a class model for an Article vote. Votes are typically returned as a response from
 HelpCenterProvider#upvoteArticle(Long, ZendeskCallback) or
 HelpCenterProvider#downvoteArticle(Long, ZendeskCallback)",getItemId(),Gets the id of the item for which the Vote was cast,java.lang.Long
zendesk.support.ArticleVote,"This is a class model for an Article vote. Votes are typically returned as a response from
 HelpCenterProvider#upvoteArticle(Long, ZendeskCallback) or
 HelpCenterProvider#downvoteArticle(Long, ZendeskCallback)",getItemType(),Gets the type of the item.,java.lang.String
zendesk.support.ArticleVote,"This is a class model for an Article vote. Votes are typically returned as a response from
 HelpCenterProvider#upvoteArticle(Long, ZendeskCallback) or
 HelpCenterProvider#downvoteArticle(Long, ZendeskCallback)",getUpdatedAt(),Gets the time at which the vote was updated,java.util.Date
zendesk.support.ArticleVote,"This is a class model for an Article vote. Votes are typically returned as a response from
 HelpCenterProvider#upvoteArticle(Long, ZendeskCallback) or
 HelpCenterProvider#downvoteArticle(Long, ZendeskCallback)",getUrl(),Gets the API URL of the Vote resource,java.lang.String
zendesk.support.ArticleVote,"This is a class model for an Article vote. Votes are typically returned as a response from
 HelpCenterProvider#upvoteArticle(Long, ZendeskCallback) or
 HelpCenterProvider#downvoteArticle(Long, ZendeskCallback)",getUserId(),Gets the ID of the User who created the Vote,java.lang.Long
zendesk.support.ArticleVote,"This is a class model for an Article vote. Votes are typically returned as a response from
 HelpCenterProvider#upvoteArticle(Long, ZendeskCallback) or
 HelpCenterProvider#downvoteArticle(Long, ZendeskCallback)",getValue(),Gets the value of the Vote,java.lang.Integer
zendesk.support.ArticleVote,"This is a class model for an Article vote. Votes are typically returned as a response from
 HelpCenterProvider#upvoteArticle(Long, ZendeskCallback) or
 HelpCenterProvider#downvoteArticle(Long, ZendeskCallback)",hashCode(),N/A,N/A
zendesk.support.ArticleVoteStorage,Provides storage of an ArticleVote for each article with an article id.,getStoredArticleVote(java.lang.Long articleId),Gets a stored ArticleVote from the device,ArticleVote
zendesk.support.ArticleVoteStorage,Provides storage of an ArticleVote for each article with an article id.,removeStoredArticleVote(java.lang.Long articleId),Removes an ArticleVote from the device,void
zendesk.support.ArticleVoteStorage,Provides storage of an ArticleVote for each article with an article id.,"storeArticleVote(java.lang.Long articleId,
                ArticleVote articleVote)",Stores an ArticleVote on the device,void
zendesk.support.Attachment,This is a model class for an Attachment object.,getContentType(),"Gets the content type of the attachment, e.g.",java.lang.String
zendesk.support.Attachment,This is a model class for an Attachment object.,getContentUrl(),Gets the URL at which the attachment can be downloaded,java.lang.String
zendesk.support.Attachment,This is a model class for an Attachment object.,getFileName(),Gets the file name of the attachment,java.lang.String
zendesk.support.Attachment,This is a model class for an Attachment object.,getHeight(),Gets the height of the attachment in pixels,java.lang.Long
zendesk.support.Attachment,This is a model class for an Attachment object.,getId(),Gets the ID of the attachment,java.lang.Long
zendesk.support.Attachment,This is a model class for an Attachment object.,getSize(),Gets the size of the attachment in bytes,java.lang.Long
zendesk.support.Attachment,This is a model class for an Attachment object.,getThumbnails(),Gets the thumbnails of the attachment,java.util.List<Attachment>
zendesk.support.Attachment,This is a model class for an Attachment object.,getUrl(),Gets the API URL of the attachment,java.lang.String
zendesk.support.Attachment,This is a model class for an Attachment object.,getWidth(),Gets the width of the attachment in pixels,java.lang.Long
zendesk.support.AttachmentType,"Internal enum used to represent the allowed individual types of attachments that can be fetched
 from a Help Center instance.
 
 Possible attachment types
 
 Inline attachments
 Block attachments
 ",getAttachmentType(),Gets the value that is used in the API to represent this attachment type,java.lang.String
zendesk.support.AttachmentType,"Internal enum used to represent the allowed individual types of attachments that can be fetched
 from a Help Center instance.
 
 Possible attachment types
 
 Inline attachments
 Block attachments
 ",valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static AttachmentType
zendesk.support.AttachmentType,"Internal enum used to represent the allowed individual types of attachments that can be fetched
 from a Help Center instance.
 
 Possible attachment types
 
 Inline attachments
 Block attachments
 ",values(),"Returns an array containing the constants of this enum type, in
the order they are declared.",static AttachmentType[]
zendesk.core.AuthenticationProvider,SDK access to Identity. Read only to prevent setting of data by integrators.,getIdentity(),N/A,N/A
zendesk.core.AuthenticationType,Enum to track the authentication type for a given app configuration,valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static AuthenticationType
zendesk.core.AuthenticationType,Enum to track the authentication type for a given app configuration,values(),"Returns an array containing the constants of this enum type, in
the order they are declared.",static AuthenticationType[]
zendesk.core.BaseStorage,Low level storage description. Using a very basic key value concept.,clear(),Clear everything from storage.,void
zendesk.core.BaseStorage,Low level storage description. Using a very basic key value concept.,get(java.lang.String key),Retrieve the stored value for the provided key.,java.lang.String
zendesk.core.BaseStorage,Low level storage description. Using a very basic key value concept.,"get(java.lang.String key,
   java.lang.Class<E> clazz)",Retrieve the stored value for the provided key.,<E> E
zendesk.core.BaseStorage,Low level storage description. Using a very basic key value concept.,"put(java.lang.String key,
   java.lang.Object object)",Store the the given key value pair.,void
zendesk.core.BaseStorage,Low level storage description. Using a very basic key value concept.,"put(java.lang.String key,
   java.lang.String value)",Store the the given key value pair.,void
zendesk.core.BaseStorage,Low level storage description. Using a very basic key value concept.,remove(java.lang.String key),Remove the stored value for the provided key.,void
zendesk.core.BlipsGroup,"Defines the different groups of blips which can be sent. Intended for use as a parameter in
 methods of BlipsProvider, for determining whether or not the blip should be sent or its
 group has been disabled.",valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static BlipsGroup
zendesk.core.BlipsGroup,"Defines the different groups of blips which can be sent. Intended for use as a parameter in
 methods of BlipsProvider, for determining whether or not the blip should be sent or its
 group has been disabled.",values(),"Returns an array containing the constants of this enum type, in
the order they are declared.",static BlipsGroup[]
zendesk.core.BlipsProvider,A Provider for tracking user actions.,"sendBlip(PageView pageView,
        BlipsGroup blipsGroup)",Track a page view.,void
zendesk.core.BlipsProvider,A Provider for tracking user actions.,"sendBlip(UserAction userAction,
        BlipsGroup blipsGroup)",Track a user action,void
zendesk.support.Category,"This is a model class for a Category object that will be created by the
 HelpCenterProvider.",getCreatedAt(),Gets the date that the category was created at.,java.util.Date
zendesk.support.Category,"This is a model class for a Category object that will be created by the
 HelpCenterProvider.",getDescription(),Gets the description of the category,java.lang.String
zendesk.support.Category,"This is a model class for a Category object that will be created by the
 HelpCenterProvider.",getHtmlUrl(),Gets the URL of the category that can be opened in a web browser,java.lang.String
zendesk.support.Category,"This is a model class for a Category object that will be created by the
 HelpCenterProvider.",getId(),Gets the ID of the category,java.lang.Long
zendesk.support.Category,"This is a model class for a Category object that will be created by the
 HelpCenterProvider.",getLocale(),"Gets the locale of the category in the form of ll-CC, e.g.",java.lang.String
zendesk.support.Category,"This is a model class for a Category object that will be created by the
 HelpCenterProvider.",getName(),Gets the name of the category,java.lang.String
zendesk.support.Category,"This is a model class for a Category object that will be created by the
 HelpCenterProvider.",getPosition(),Gets the position of the category.,int
zendesk.support.Category,"This is a model class for a Category object that will be created by the
 HelpCenterProvider.",getSourceLocale(),"Gets the source locale of the category in the form of ll-CC, e.g.",java.lang.String
zendesk.support.Category,"This is a model class for a Category object that will be created by the
 HelpCenterProvider.",getUpdatedAt(),Gets the date that the category was updated at.,java.util.Date
zendesk.support.Category,"This is a model class for a Category object that will be created by the
 HelpCenterProvider.",getUrl(),Gets the API URL of the category,java.lang.String
zendesk.support.Category,"This is a model class for a Category object that will be created by the
 HelpCenterProvider.",isOutdated(),Checks whether the category is outdated or not,boolean
zendesk.support.CategoryItem,A HelpItem for Help Center categories,equals(java.lang.Object o),N/A,N/A
zendesk.support.CategoryItem,A HelpItem for Help Center categories,getId(),Gets the ID of this item.,java.lang.Long
zendesk.support.CategoryItem,A HelpItem for Help Center categories,getName(),Gets the name of the item,java.lang.String
zendesk.support.CategoryItem,A HelpItem for Help Center categories,getParentId(),Returns the ID of the parent item.,java.lang.Long
zendesk.support.CategoryItem,A HelpItem for Help Center categories,getSections(),N/A,N/A
zendesk.support.CategoryItem,A HelpItem for Help Center categories,getViewType(),Gets the type of the item,int
zendesk.support.CategoryItem,A HelpItem for Help Center categories,hashCode(),N/A,N/A
zendesk.support.CategoryItem,A HelpItem for Help Center categories,isExpanded(),Checks if the category is expanded,boolean
zendesk.support.CategoryItem,A HelpItem for Help Center categories,setExpanded(boolean expanded),Sets the expanded state.,boolean
zendesk.support.CategoryItem,A HelpItem for Help Center categories,setSections(java.util.List<SectionItem> sections),Sets the sections to set as the children of the category,void
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",getAttachments(),Gets the attachments of the comment,java.util.List<java.lang.String>
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",getAuthorId(),Gets the ID of the author who created the comment.,java.lang.Long
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",getBody(),Gets the body of the comment in plain text,java.lang.String
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",getCreatedAt(),Gets the date that the comment was created at,java.util.Date
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",getHtmlBody(),Gets the HTML body of the comment,java.lang.String
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",getId(),Gets the ID of the comment,java.lang.Long
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",getRequestId(),Gets the ID of the request that this comment belongs to,java.lang.String
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",getUrl(),Gets the API URL of the comment,java.lang.String
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",isPublic(),Checks if this comment is public or not,boolean
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",setAttachments(java.util.List<java.lang.String> attachments),Sets the attachments of the comment,void
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",setAuthorId(java.lang.Long authorId),Sets the ID of the author who created the comment,void
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",setBody(java.lang.String body),Sets the body of the comment in plain text,void
zendesk.support.Comment,"This is a model class for a Comment object that will be created by the
 RequestProvider as part of CommentsResponse.",setCreatedAt(java.util.Date createdAt),Sets the date that the comment that the comment was created at,void
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",getAttachments(),Gets the attachments of the comment,java.util.List<Attachment>
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",getAuthorId(),Gets the ID of the author who created the comment.,java.lang.Long
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",getBody(),Gets the body of the comment in plain text,java.lang.String
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",getCreatedAt(),Gets the date that the comment was created at,java.util.Date
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",getHtmlBody(),Gets the HTML body of the comment,java.lang.String
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",getId(),Gets the ID of the comment,java.lang.Long
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",getRequestId(),Gets the ID of the request that this comment belongs to,java.lang.String
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",getUrl(),Gets the API URL of the comment,java.lang.String
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",isPublic(),Checks if this comment is public or not,boolean
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",setAttachments(java.util.List<Attachment> attachments),Sets the attachments of the comment,void
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",setAuthorId(java.lang.Long authorId),Sets the ID of the author who created the comment,void
zendesk.support.CommentResponse,"This is a model class for a CommentResponse object that will be fetched by the
 RequestProvider as part of CommentsResponse.",setBody(java.lang.String body),Sets the body of the comment in plain text,void
