class_name,class_description,method,method_description,data_type
com.tencent.mm.opensdk.constants.ConstantsAPI.OpenWebviewType,N/A,N/A,N/A,N/A
com.tencent.mm.opensdk.constants.ConstantsAPI.Token,N/A,N/A,N/A,N/A
com.tencent.mm.opensdk.constants.ConstantsAPI.WXApp,N/A,N/A,N/A,N/A
com.tencent.mm.opensdk.modelbiz.CreateChatroom,"Create group chatting room
创建群聊",N/A,N/A,N/A
com.tencent.mm.opensdk.modelbiz.CreateChatroom.Req,"Group chatting room name
 群聊名称
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.CreateChatroom.Req,"Group chatting room name
 群聊名称
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelbiz.CreateChatroom.Req,"Group chatting room name
 群聊名称
",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelbiz.CreateChatroom.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",checkArgs(),"Check parameters of this response
 检查该响应各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.CreateChatroom.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",fromBundle(android.os.Bundle data),"Deserialize response data in Bundle
 从Bundle中反序列化响应数据
",void
com.tencent.mm.opensdk.modelbiz.CreateChatroom.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",getType(),"Return type ID of the current response.
",int
com.tencent.mm.opensdk.modelbiz.CreateChatroom.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",toBundle(android.os.Bundle data),"Serialize responses in Bundle
 将响应序列化到Bundle中
",void
com.tencent.mm.opensdk.diffdev.DiffDevOAuthFactory,IDiffDevOAuth工厂类,getDiffDevOAuth(),获取IDiffDevOAuth默认的实现,static IDiffDevOAuth
com.tencent.mm.opensdk.diffdev.DiffDevOAuthFactory,IDiffDevOAuth工厂类,getDiffDevOAuth(int version),获取IDiffDevOAuth指定版本的实现,static IDiffDevOAuth
com.tencent.mm.opensdk.modelmsg.GetMessageFromWX,"
 WeChat sends requests to applications. The application receives the request and call IWXAPI::sendResp() to return the result.
 

 微信发出的向第三方应用请求app message，第三方应用收到后应调用IWXAPI::sendResp()返回处理结果
 ",N/A,N/A,N/A
com.tencent.mm.opensdk.modelmsg.GetMessageFromWX.Req,"Request class of GetMessageFromWX, extend from BaseReq
GetMessageFromWX请求类，继承自BaseReq",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelmsg.GetMessageFromWX.Req,"Request class of GetMessageFromWX, extend from BaseReq
GetMessageFromWX请求类，继承自BaseReq",fromBundle(android.os.Bundle data),"Deserialize request data in Bundle
 从Bundle中反序列化request数据
",void
com.tencent.mm.opensdk.modelmsg.GetMessageFromWX.Req,"Request class of GetMessageFromWX, extend from BaseReq
GetMessageFromWX请求类，继承自BaseReq",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelmsg.GetMessageFromWX.Req,"Request class of GetMessageFromWX, extend from BaseReq
GetMessageFromWX请求类，继承自BaseReq",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelmsg.GetMessageFromWX.Resp,"Response class of GetMessageFromWX, extend from BaseResp
GetMessageFromWX响应类，继承自BaseResp",checkArgs(),"Check parameters of this response
 检查该响应各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelmsg.GetMessageFromWX.Resp,"Response class of GetMessageFromWX, extend from BaseResp
GetMessageFromWX响应类，继承自BaseResp",fromBundle(android.os.Bundle data),"Deserialize response data in Bundle
 从Bundle中反序列化响应数据
",void
com.tencent.mm.opensdk.modelmsg.GetMessageFromWX.Resp,"Response class of GetMessageFromWX, extend from BaseResp
GetMessageFromWX响应类，继承自BaseResp",getType(),"Return type ID of the current response.
",int
com.tencent.mm.opensdk.modelmsg.GetMessageFromWX.Resp,"Response class of GetMessageFromWX, extend from BaseResp
GetMessageFromWX响应类，继承自BaseResp",toBundle(android.os.Bundle data),"Serialize responses in Bundle
 将响应序列化到Bundle中
",void
com.tencent.mm.opensdk.modelbiz.HandleScanResult,N/A,N/A,N/A,N/A
com.tencent.mm.opensdk.modelbiz.HandleScanResult.Req,"The data of the scan (QRCode) 扫描出的(二维码)数据
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.HandleScanResult.Req,"The data of the scan (QRCode) 扫描出的(二维码)数据
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelbiz.HandleScanResult.Req,"The data of the scan (QRCode) 扫描出的(二维码)数据
",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelbiz.HandleScanResult.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",checkArgs(),"Check parameters of this response
 检查该响应各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.HandleScanResult.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",fromBundle(android.os.Bundle data),"Deserialize response data in Bundle
 从Bundle中反序列化响应数据
",void
com.tencent.mm.opensdk.modelbiz.HandleScanResult.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",getType(),"Return type ID of the current response.
",int
com.tencent.mm.opensdk.modelbiz.HandleScanResult.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",toBundle(android.os.Bundle data),"Serialize responses in Bundle
 将响应序列化到Bundle中
",void
com.tencent.mm.opensdk.diffdev.IDiffDevOAuth,添加OAuth过程结果回调,addListener(OAuthListener l),添加OAuth过程结果回调,void
com.tencent.mm.opensdk.diffdev.IDiffDevOAuth,添加OAuth过程结果回调,"auth(java.lang.String appId,
    java.lang.String scope,
    java.lang.String noncestr,
    java.lang.String timestamp,
    java.lang.String signature,
    OAuthListener listener)","发起OAuth
 
需要保证在主线程调用",boolean
com.tencent.mm.opensdk.diffdev.IDiffDevOAuth,添加OAuth过程结果回调,detach(),释放资源,void
com.tencent.mm.opensdk.diffdev.IDiffDevOAuth,添加OAuth过程结果回调,removeAllListeners(),移除所有OAuth过程结果回调,void
com.tencent.mm.opensdk.diffdev.IDiffDevOAuth,添加OAuth过程结果回调,removeListener(OAuthListener l),移除OAuth过程结果回调,void
com.tencent.mm.opensdk.diffdev.IDiffDevOAuth,添加OAuth过程结果回调,stopAuth(),停止当前OAuth,boolean
com.tencent.mm.opensdk.openapi.IWXAPI,"
 WeChat OpenAPI access interface
 
 Entry of OpenAPI functions; creates instances via WXAPIFactory

 微信OpenAPI访问入口
 
 OpenAPI功能入口，使用时通过WXAPIFactory创建实例
",detach(),N/A,void
com.tencent.mm.opensdk.openapi.IWXAPI,"
 WeChat OpenAPI access interface
 
 Entry of OpenAPI functions; creates instances via WXAPIFactory

 微信OpenAPI访问入口
 
 OpenAPI功能入口，使用时通过WXAPIFactory创建实例
",getWXAppSupportAPI(),get api level from installed wechat app,int
com.tencent.mm.opensdk.openapi.IWXAPI,"
 WeChat OpenAPI access interface
 
 Entry of OpenAPI functions; creates instances via WXAPIFactory

 微信OpenAPI访问入口
 
 OpenAPI功能入口，使用时通过WXAPIFactory创建实例
","handleIntent(android.content.Intent data,
            IWXAPIEventHandler handler)","Call handleIntent(Intent, IWXAPIEventHandler) in BroadcastReceiver.
",boolean
com.tencent.mm.opensdk.openapi.IWXAPI,"
 WeChat OpenAPI access interface
 
 Entry of OpenAPI functions; creates instances via WXAPIFactory

 微信OpenAPI访问入口
 
 OpenAPI功能入口，使用时通过WXAPIFactory创建实例
",isWXAppInstalled(),check wechat app installation status,boolean
com.tencent.mm.opensdk.openapi.IWXAPI,"
 WeChat OpenAPI access interface
 
 Entry of OpenAPI functions; creates instances via WXAPIFactory

 微信OpenAPI访问入口
 
 OpenAPI功能入口，使用时通过WXAPIFactory创建实例
",openWXApp(),launch wechat app,boolean
com.tencent.mm.opensdk.openapi.IWXAPI,"
 WeChat OpenAPI access interface
 
 Entry of OpenAPI functions; creates instances via WXAPIFactory

 微信OpenAPI访问入口
 
 OpenAPI功能入口，使用时通过WXAPIFactory创建实例
",registerApp(java.lang.String appId),"Register WeChat app.
",boolean
com.tencent.mm.opensdk.openapi.IWXAPI,"
 WeChat OpenAPI access interface
 
 Entry of OpenAPI functions; creates instances via WXAPIFactory

 微信OpenAPI访问入口
 
 OpenAPI功能入口，使用时通过WXAPIFactory创建实例
","registerApp(java.lang.String appId,
           long appSupportContentType)","Register WeChat app.
",boolean
com.tencent.mm.opensdk.openapi.IWXAPI,"
 WeChat OpenAPI access interface
 
 Entry of OpenAPI functions; creates instances via WXAPIFactory

 微信OpenAPI访问入口
 
 OpenAPI功能入口，使用时通过WXAPIFactory创建实例
",sendReq(BaseReq req),send request to wechat app,boolean
com.tencent.mm.opensdk.openapi.IWXAPI,"
 WeChat OpenAPI access interface
 
 Entry of OpenAPI functions; creates instances via WXAPIFactory

 微信OpenAPI访问入口
 
 OpenAPI功能入口，使用时通过WXAPIFactory创建实例
",sendResp(BaseResp resp),"send response to wechat app, make sure that the response have same transaction with request",boolean
com.tencent.mm.opensdk.openapi.IWXAPI,"
 WeChat OpenAPI access interface
 
 Entry of OpenAPI functions; creates instances via WXAPIFactory

 微信OpenAPI访问入口
 
 OpenAPI功能入口，使用时通过WXAPIFactory创建实例
",setLogImpl(ILog log),N/A,void
com.tencent.mm.opensdk.openapi.IWXAPI,"
 WeChat OpenAPI access interface
 
 Entry of OpenAPI functions; creates instances via WXAPIFactory

 微信OpenAPI访问入口
 
 OpenAPI功能入口，使用时通过WXAPIFactory创建实例
",unregisterApp(),"Un-register WeChat app.
",void
com.tencent.mm.opensdk.openapi.IWXAPIEventHandler,"Interface used to receive requests and responses
用于接收请求、响应的接口",onReq(BaseReq req),"This method is called when a request is built from bundle.
",void
com.tencent.mm.opensdk.openapi.IWXAPIEventHandler,"Interface used to receive requests and responses
用于接收请求、响应的接口",onResp(BaseResp resp),"This method is called when a response is built from bundle.
",void
com.tencent.mm.opensdk.modelbiz.JoinChatroom,"Join group chatting room
加入群聊",N/A,N/A,N/A
com.tencent.mm.opensdk.modelbiz.JoinChatroom.Req,"Current user's nickname in group chatting room
 当前用户在群聊中的昵称
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.JoinChatroom.Req,"Current user's nickname in group chatting room
 当前用户在群聊中的昵称
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelbiz.JoinChatroom.Req,"Current user's nickname in group chatting room
 当前用户在群聊中的昵称
",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelbiz.JoinChatroom.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",checkArgs(),"Check parameters of this response
 检查该响应各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.JoinChatroom.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",fromBundle(android.os.Bundle data),"Deserialize response data in Bundle
 从Bundle中反序列化响应数据
",void
com.tencent.mm.opensdk.modelbiz.JoinChatroom.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",getType(),"Return type ID of the current response.
",int
com.tencent.mm.opensdk.modelbiz.JoinChatroom.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",toBundle(android.os.Bundle data),"Serialize responses in Bundle
 将响应序列化到Bundle中
",void
com.tencent.mm.opensdk.modelbiz.JumpToBizProfile,"Third App jump to wechat brand account, if user has followed the account, jump to chatting view, otherwise jump to the account profile
第三方APP跳转微信公众号，如果已关注该公众号，则跳至会话界面，否则跳转公众号主页",N/A,N/A,N/A
com.tencent.mm.opensdk.modelbiz.JumpToBizProfile.Req,"The extra info message, The length should be within 1KB
 携带的额外信息，长度不能超度1kb
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.JumpToBizProfile.Req,"The extra info message, The length should be within 1KB
 携带的额外信息，长度不能超度1kb
",fromBundle(android.os.Bundle data),"Deserialize request data in Bundle
 从Bundle中反序列化request数据
",void
com.tencent.mm.opensdk.modelbiz.JumpToBizProfile.Req,"The extra info message, The length should be within 1KB
 携带的额外信息，长度不能超度1kb
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelbiz.JumpToBizProfile.Req,"The extra info message, The length should be within 1KB
 携带的额外信息，长度不能超度1kb
",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelbiz.JumpToBizTempSession,"Third App jump to wechat biz temp session
第三方APP跳转微信公众号临时会话",N/A,N/A,N/A
com.tencent.mm.opensdk.modelbiz.JumpToBizTempSession.Req,"The extra info message, The length should be within 1KB
 携带的额外信息，长度不能超度1kb
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.JumpToBizTempSession.Req,"The extra info message, The length should be within 1KB
 携带的额外信息，长度不能超度1kb
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelbiz.JumpToBizTempSession.Req,"The extra info message, The length should be within 1KB
 携带的额外信息，长度不能超度1kb
",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelbiz.JumpToBizWebview,"Third App jump to wechat webview
第三方APP跳转微信webview",N/A,N/A,N/A
com.tencent.mm.opensdk.modelbiz.JumpToBizWebview.Req,"The extra info message, The length should be within 1KB
 携带的额外信息，长度不能超度1kb
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.JumpToBizWebview.Req,"The extra info message, The length should be within 1KB
 携带的额外信息，长度不能超度1kb
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelbiz.JumpToBizWebview.Req,"The extra info message, The length should be within 1KB
 携带的额外信息，长度不能超度1kb
",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelpay.JumpToOfflinePay,"Third App jump to wechat offline pay
第三方APP跳转微信离线支付页面",N/A,N/A,N/A
com.tencent.mm.opensdk.modelpay.JumpToOfflinePay.Req,"Check parameters of this request
 检查该请求各个参数的合法性
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelpay.JumpToOfflinePay.Req,"Check parameters of this request
 检查该请求各个参数的合法性
",fromBundle(android.os.Bundle data),"Deserialize request data in Bundle
 从Bundle中反序列化request数据
",void
com.tencent.mm.opensdk.modelpay.JumpToOfflinePay.Req,"Check parameters of this request
 检查该请求各个参数的合法性
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelpay.JumpToOfflinePay.Req,"Check parameters of this request
 检查该请求各个参数的合法性
",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelpay.JumpToOfflinePay.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",checkArgs(),"Check parameters of this response
 检查该响应各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelpay.JumpToOfflinePay.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",fromBundle(android.os.Bundle data),"Deserialize response data in Bundle
 从Bundle中反序列化响应数据
",void
com.tencent.mm.opensdk.modelpay.JumpToOfflinePay.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",getType(),"Return type ID of the current response.
",int
com.tencent.mm.opensdk.modelpay.JumpToOfflinePay.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",toBundle(android.os.Bundle data),"Serialize responses in Bundle
 将响应序列化到Bundle中
",void
com.tencent.mm.opensdk.modelmsg.LaunchFromWX,"
 WeChat launches application.
 

 微信拉起第三方应用
 ",N/A,N/A,N/A
com.tencent.mm.opensdk.modelmsg.LaunchFromWX.Req,"Build an empty request 构造空请求
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelmsg.LaunchFromWX.Req,"Build an empty request 构造空请求
",fromBundle(android.os.Bundle data),"Deserialize request data in Bundle
 从Bundle中反序列化request数据
",void
com.tencent.mm.opensdk.modelmsg.LaunchFromWX.Req,"Build an empty request 构造空请求
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelmsg.LaunchFromWX.Req,"Build an empty request 构造空请求
",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelmsg.LaunchFromWX.Resp,"Response class of ShowMessageFromWX, inherited from
 BaseResp ShowMessageFromWX响应类，继承自BaseResp",checkArgs(),"Check parameters of this response
 检查该响应各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelmsg.LaunchFromWX.Resp,"Response class of ShowMessageFromWX, inherited from
 BaseResp ShowMessageFromWX响应类，继承自BaseResp",getType(),"Return type ID of the current response.
",int
com.tencent.mm.opensdk.diffdev.OAuthErrCode,OAuth返回码,getCode(),N/A,int
com.tencent.mm.opensdk.diffdev.OAuthErrCode,OAuth返回码,toString(),N/A,java.lang.String
com.tencent.mm.opensdk.diffdev.OAuthErrCode,OAuth返回码,valueOf(java.lang.String name),返回带有指定名称的该类型的枚举常量。,static OAuthErrCode
com.tencent.mm.opensdk.diffdev.OAuthErrCode,OAuth返回码,values(),"按照声明该枚举类型的常量的顺序, 返回
包含这些常量的数组。",static OAuthErrCode[]
com.tencent.mm.opensdk.diffdev.OAuthListener,"OAuth过程结果回调
 
 
回调函数均在主线程执行","onAuthFinish(OAuthErrCode errCode,
            java.lang.String authCode)",N/A,void
com.tencent.mm.opensdk.diffdev.OAuthListener,"OAuth过程结果回调
 
 
回调函数均在主线程执行","onAuthGotQrcode(java.lang.String qrcodeImgPath,
               byte[] imgBuf)",N/A,void
com.tencent.mm.opensdk.diffdev.OAuthListener,"OAuth过程结果回调
 
 
回调函数均在主线程执行",onQrcodeScanned(),N/A,void
com.tencent.mm.opensdk.modelbiz.OpenBusiLuckyMoney,N/A,N/A,N/A,N/A
com.tencent.mm.opensdk.modelbiz.OpenBusiLuckyMoney.Req,"App ID that the merchant applied for on WeChat Developer Platform
 商户在微信开放平台申请的应用id
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.OpenBusiLuckyMoney.Req,"App ID that the merchant applied for on WeChat Developer Platform
 商户在微信开放平台申请的应用id
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelbiz.OpenBusiLuckyMoney.Req,"App ID that the merchant applied for on WeChat Developer Platform
 商户在微信开放平台申请的应用id
",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelbiz.OpenRankList,"Third App jump to wechat sport rank list
第三方APP跳转微信运动排行榜",N/A,N/A,N/A
com.tencent.mm.opensdk.modelbiz.OpenRankList.Req,"Check parameters of this request
 检查该请求各个参数的合法性
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.OpenRankList.Req,"Check parameters of this request
 检查该请求各个参数的合法性
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelbiz.OpenWebview,Third App jump to wechat webview 第三方APP跳转微信webview,N/A,N/A,N/A
com.tencent.mm.opensdk.modelbiz.OpenWebview.Req,"The url you want jump to 要跳转的链接地址
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.OpenWebview.Req,"The url you want jump to 要跳转的链接地址
",fromBundle(android.os.Bundle data),"Deserialize request data in Bundle
 从Bundle中反序列化request数据
",void
com.tencent.mm.opensdk.modelbiz.OpenWebview.Req,"The url you want jump to 要跳转的链接地址
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelbiz.OpenWebview.Req,"The url you want jump to 要跳转的链接地址
",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelbiz.OpenWebview.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",checkArgs(),"Check parameters of this response
 检查该响应各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelbiz.OpenWebview.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",fromBundle(android.os.Bundle data),"Deserialize response data in Bundle
 从Bundle中反序列化响应数据
",void
com.tencent.mm.opensdk.modelbiz.OpenWebview.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",getType(),"Return type ID of the current response.
",int
com.tencent.mm.opensdk.modelbiz.OpenWebview.Resp,"Check parameters of this response
 检查该响应各个参数的合法性
",toBundle(android.os.Bundle data),"Serialize responses in Bundle
 将响应序列化到Bundle中
",void
com.tencent.mm.opensdk.modelpay.PayReq,"App ID that the merchant applied for on WeChat Developer Platform
 商户在微信开放平台申请的应用id
",checkArgs(),"Check parameters of this request
 检查该请求各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelpay.PayReq,"App ID that the merchant applied for on WeChat Developer Platform
 商户在微信开放平台申请的应用id
",fromBundle(android.os.Bundle data),"Deserialize request data in Bundle
 从Bundle中反序列化request数据
",void
com.tencent.mm.opensdk.modelpay.PayReq,"App ID that the merchant applied for on WeChat Developer Platform
 商户在微信开放平台申请的应用id
",getType(),"Return type ID of the current request.
",int
com.tencent.mm.opensdk.modelpay.PayReq,"App ID that the merchant applied for on WeChat Developer Platform
 商户在微信开放平台申请的应用id
",toBundle(android.os.Bundle data),"Serialize requests into Bundle
 将请求序列化到Bundle中
",void
com.tencent.mm.opensdk.modelpay.PayReq.Options,N/A,fromBundle(android.os.Bundle data),N/A,void
com.tencent.mm.opensdk.modelpay.PayReq.Options,N/A,toBundle(android.os.Bundle data),N/A,void
com.tencent.mm.opensdk.modelpay.PayResp,"
 Custom string defined by the third-party app.
",checkArgs(),"Check parameters of this response
 检查该响应各个参数的合法性
",boolean
com.tencent.mm.opensdk.modelpay.PayResp,"
 Custom string defined by the third-party app.
",fromBundle(android.os.Bundle data),"Deserialize response data in Bundle
 从Bundle中反序列化响应数据
",void
com.tencent.mm.opensdk.modelpay.PayResp,"
 Custom string defined by the third-party app.
",getType(),"Return type ID of the current response.
",int
