class_name,class_description,method,method_description,data_type
Constants,Global constants,GDPR_CONSENT_HANDLER,Description: A String consisting of /m/gdpr_consent_dialog used by the MoPub SDK as part of ad URLs to report activities related to the consent dialog for GDPR.,public static final String  
Constants,Global constants,GDPR_SYNC_HANDLER,"Description: A String consisting of /m/gdpr_sync used by the MoPub SDK as part of ad URLs to report a GDPR sync, typically occurring when the SDK initializes.",public static final String  
Constants,Global constants,HOST,Description: A String consisting of ads.mopub.com used by the MoPub SDK as part of ad URLs to the ad server.,public static final String  
Constants,Global constants,HTTP,Description: A String consisting of http used by the MoPub SDK as protocol for ad URLs to the ad server.,public static final String  
Constants,Global constants,HTTPS,Description: A String consisting of https used by the MoPub SDK as protocol for ad URLs to the ad server.,public static final String  
Constants,Global constants,INTENT_SCHEME,Description: A String consisting of intent used by the MoPub SDK when resolving URL click-throughs.,public static final String  
Constants,Global constants,NATIVE_VAST_VIDEO_CONFIG,Description: A String consisting of native_vast_video_config used by the MoPub SDK for handling native video.,public static final String  
Constants,Global constants,NATIVE_VIDEO_ID,Description: A String consisting of native_video_id used by the MoPub SDK for handling native video.,public static final String  
Constants,Global constants,POSITIONING_HANDLER,Description: A String consisting of /m/pos used by the MoPub SDK for handling native ad positioning.,public static final String  
Constants,Global constants,TEN_MB,Description: A constant representing 10MB used by the MoPub SDK for handling its local cache on the device.,public static final int  
Constants,Global constants,TEN_SECONDS_MILLIS,Description: A constant representing 10 seconds in milliseconds used by the MoPub SDK to handle ad response timeout for banner.,public static final int  
Constants,Global constants,THIRTY_SECONDS_MILLIS,Description: A constant representing 30 seconds in milliseconds used by the MoPub SDK to handle ad response timeout for interstitial and rewarded video.,public static final int  
Constants,Global constants,UNUSED_REQUEST_CODE,Description: A constant containing an integer used by the MoPub sample app when requesting user permissions.,public static final int  
Constants,Global constants,VIDEO_TRACKING_EVENTS_KEY,Description: A String consisting of “events” used by the MoPub SDK for internal VAST video event tracking.,public static final String  
Constants,Global constants,VIDEO_TRACKING_URL_MACRO,Description: A String consisting of %%VIDEO_EVENT%% used by the MoPub SDK for internal VAST video event tracking.,public static final String  
Constants,Global constants,VIDEO_TRACKING_URLS_KEY,Description: A String consisting of “urls” used by the MoPub SDK for internal VAST video event tracking.,public static final String  
LifeCycleListener,This is a uniform interface to mediation SDKs that need to know when Activity lifecycle events occur.,onBackPressed(Activity activity),"Description: If required by a mediation SDK, call MoPub.onBackPressed(this) when the Android onBackPressed() is invoked.",public void  
LifeCycleListener,This is a uniform interface to mediation SDKs that need to know when Activity lifecycle events occur.,onCreate(Activity activity),"Description: If required by a mediation SDK, call MoPub.onCreate(this) when the Android onCreate() is invoked.",public void  
LifeCycleListener,This is a uniform interface to mediation SDKs that need to know when Activity lifecycle events occur.,onDestroy(Activity activity),"Description: If required by a mediation SDK, call MoPub.onDestroy(this) when the Android onDestroy() is invoked.",public void  
LifeCycleListener,This is a uniform interface to mediation SDKs that need to know when Activity lifecycle events occur.,onPause(Activity activity),"Description: If required by a mediation SDK, call MoPub.onPause(this) when the Android onPause() is invoked.",public void  
LifeCycleListener,This is a uniform interface to mediation SDKs that need to know when Activity lifecycle events occur.,onRestart(Activity activity),"Description: If required by a mediation SDK, call MoPub.onRestart(this) when the Android onRestart() is invoked.",public void  
LifeCycleListener,This is a uniform interface to mediation SDKs that need to know when Activity lifecycle events occur.,onResume(Activity activity),"Description: If required by a mediation SDK, call MoPub.onResume(this) when the Android onResume() is invoked.",public void  
LifeCycleListener,This is a uniform interface to mediation SDKs that need to know when Activity lifecycle events occur.,onStart(Activity activity),"Description: If required by a mediation SDK, call MoPub.onStart(this) when the Android onStart() is invoked.",public void  
LifeCycleListener,This is a uniform interface to mediation SDKs that need to know when Activity lifecycle events occur.,onStop(Activity activity),"Description: If required by a mediation SDK, call MoPub.onStop(this) when the Android onStop() is invoked.",public void  
LocationAwareness,An enum containing constants corresponding to the granular level of location data to be collected.,DISABLED,Description: Disables MoPub’s location tracking when passed to MoPub.setLocationAwareness().,public  
LocationAwareness,An enum containing constants corresponding to the granular level of location data to be collected.,NORMAL,Description: Allows MoPub’s location tracking. This mode is the default if not set otherwise.,public  
LocationAwareness,An enum containing constants corresponding to the granular level of location data to be collected.,TRUNCATED,Description: Truncates the precision of location data passed to MoPub when using MoPub.setLocationPrecision(int precision).,public  
LogLevel,Enums representing different verbosity levels for SDK log statements. Refer to our instructions on using device logs for usage assistance.,DEBUG,Description: An enum corresponding to the most verbose log level used by the MoPub SDK. All log statements will be printed to the console. It may also be in use by mediation ad SDKs if the adapters forward it.,public final  
LogLevel,Enums representing different verbosity levels for SDK log statements. Refer to our instructions on using device logs for usage assistance.,INFO,Description: An enum corresponding to the least verbose log level used by the MoPub SDK. Not all log statements will be printed to the console. It may also be in use by mediation ad SDKs if the adapters forward it.,public final  
LogLevel,Enums representing different verbosity levels for SDK log statements. Refer to our instructions on using device logs for usage assistance.,NONE,"Description: An enum corresponding to not setting any log level for the MoPub SDK, and mediation ad SDKs. No log statements will be printed to the console wherever applicable (some mediation ad SDKs may continue logging events if adapters cannot mute them via an API).",public final  
LogLevel,Enums representing different verbosity levels for SDK log statements. Refer to our instructions on using device logs for usage assistance.,valueOf(final int level),Description: Returns the LogLevel corresponding to the int value passed in. Will return NONE by default. This valueOf overload is used to get the associated LogLevel enum from an int.,public static LogLevel  
LogLevel,Enums representing different verbosity levels for SDK log statements. Refer to our instructions on using device logs for usage assistance.,valueOf(String name),Description: Returns the enum constant of this type with the specified name. The string must match exactly an identifier used to declare an enum constant in this type. Extraneous whitespace characters are not permitted.,public static LogLevel  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",canCollectPersonalInformation(),"Description: For GDPR-applicable cases, returns a boolean indicating whether the user has provided consent for MoPub and its partners to collect and process personal data. Returns true if consent is allowed and personal information may be collected, false otherwise",public static boolean  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",disableViewability(ExternalViewabilitySessionManager.ViewabilityVendor vendor),Description: Disables viewability tracking with Moat and IAS. Refer here for additional usage instructions.,public static void  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",getAdapterConfigurationInfo(),"Description: Gets an instance of the configuration manager, one of which is created for every ad network to manage its initialization and all its metadata. Returns a list of MoPub-supported networks, also available here.",public static String  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",getBrowserAgent(),"Description: Returns the browser agent. If the user’s browser experience is opened in the MoPub in-app browser, returns IN-APP; if it’s opened in the device’s native browser, returns NATIVE. When a user clicks on a link within an ad, by default we open the landing page in the MoPub in-app browser; however, the click-through URL can be configured to use the click-destination scheme to open in the device’s native browser. Learn more here.",public static MoPub.BrowserAgent  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",getLocationAwareness(),"Description: Location awareness provides additional GPS data to MoPub, enabling more precise targeting of ads. By default, the MoPub SDK collects latitude and longitude. Returns NORMAL (for maximum location disclosure), TRUNCATED (for high-level location disclosure whose precision you can customize), or DISABLED (publisher does not wish to disclose location).",public static MoPub.LocationAwareness  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",getLocationPrecision(),"Description: Returns the custom location disclosure (to what precision latitude and longitude are collected) when LocationAwareness is set to TRUNCATED. Location awareness provides additional GPS data to MoPub, enabling more precise targeting of ads. By default, the MoPub SDK collects latitude and longitude. Returns NORMAL (for maximum location disclosure), TRUNCATED (for high-level location disclosure whose precision you can customize), or DISABLED (publisher does not wish to disclose location).",public static int  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",getMinimumLocationRefreshTimeMillis(),Description: Returns a number in milliseconds corresponding to how frequently the MoPub SDK refreshes the device location. Default setting is 60000 milliseconds (60 seconds).,public static long  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",getPersonalInformationManager(),"Description: In GDPR-applicable cases, returns an instance of the PersonalInformationManager, which manages the consent dialog.",public static PersonalInfoManager  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.","initializeSdk(Context context, SdkConfiguration sdkConfiguration, SdkInitializationListener sdkInitializationListener)","Description: Initializes the MoPub SDK. After integrating the MoPub SDK and creating an ad unit, this method must be called before sending any ad requests. This method must be called with any valid ad unit once per app’s lifecycle, typically on app launch. Initialization is required for several functions, including GDPR consent mechanisms, rewarded video pre-initialization, mediation SDKs initialization, logging, Advanced Bidding, and legitimate interest. This method runs the rewarded video custom event initialization any number of times, but the SDK itself can only be initialized once, and the rewarded ads module can only be initialized once. Learn more here.",public static void  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",isSdkInitialized(),Description: Returns whether the MoPub SDK has been initialized via initializeSDK(); false otherwise..,public static boolean  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",resetBrowserAgent(),Deprecated as of 4.15.0.,public static void  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",setAllowLegitimateInterest(boolean allowed),"Description: Enables the legitimate interest flag during initialization. The MoPub SDK enables mediated networks to collect users’ personal data based on legitimate interest basis when publishers opt in. Refer to our Legitimate Interest Support documentation for more GDPR details, as well as to our integration instructions.",public static void  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",setBrowserAgent(MoPub.BrowserAgent browserAgent),"Description: Specifies whether a user’s browser experience is opened in the MoPub in-app browser (IN-APP) or the device’s native browser (NATIVE). When a user clicks on a link within an ad, by default we open the landing page in the MoPub in-app browser; however, the click-through URL can be configured to use the click-destination scheme to open in the device’s native browser. Learn more here.",public static void  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",setLocationAwareness(MoPub.LocationAwareness locationAwareness),"Description: Location awareness provides additional GPS data to MoPub, enabling more precise targeting of ads. By default, the MoPub SDK collects latitude and longitude. Setting to DISABLED prevents passing this data.",public static void  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",setLocationPrecision(int precision),"Description: Specifies custom location disclosure (to what precision latitude and longitude are collected) when LocationAwareness is set to TRUNCATED. Location awareness provides additional GPS data to MoPub, enabling more precise targeting of ads. By default, the MoPub SDK collects latitude and longitude.",public static void  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",setMinimumLocationRefreshTimeMillis(long minimumLocationRefreshTimeMillis),Description: Specifies how frequently the MoPub SDK should refresh the device location. Default setting is 60000 milliseconds.,public static void  
MoPub,"A collection of methods that apply to the SDK as a whole. Currently, publishers can use this class to initialize the SDK, specify location tracking preferences and its precision, set the browser agent, and address GDPR specifics.",shouldAllowLegitimateInterest(),Description: Checks whether legitimate interest is allowed and returns true if allowed; false otherwise. The MoPub SDK enables mediated networks to collect users’ personal data based on legitimate interest basis when publishers opt in. More details here and integration details here.,public static boolean  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,AD_SUCCESS,Description: An ad has been successfully loaded.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,ADAPTER_CONFIGURATION_ERROR,"Description: An adapter or custom event has been configured incorrectly. For example, required keys needed by the adapter may be unavailable in the ad response.",public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,ADAPTER_INITIALIZATION_SUCCESS,Description: An adapter or custom event has successfully initialized. This initialization occurs in parallel with the MoPub SDK initialization via MoPub.initializeSdk().,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,ADAPTER_NOT_FOUND,Description: An adapter or custom event class instantiated by the MoPub SDK is not found in the current app project. Make sure the classes have been integrated properly and exist in the exported APK.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,CANCELLED,Description: An ad request has been cancelled. Only used in SDK tests.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,DO_NOT_TRACK,Description: The user has enabled limited ad tracking on the device. Dispatched in onConsentDialogLoadFailed() by the SDK if a consent dialog is attempted to load while limited ad tracking is enabled.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,EXPIRED,Description: See Constants.AD_EXPIRATION_DELAY.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,GDPR_DOES_NOT_APPLY,Description: GDPR does not apply. Ignoring consent-related actions.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,INTERNAL_ERROR,Description: Unable to serve ad due to invalid internal state.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,MISSING_AD_UNIT_ID,Description: Unable to serve ad due to missing or empty ad unit ID.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,MRAID_LOAD_ERROR,Description: Error loading MRAID ad.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,NETWORK_INVALID_STATE,Description: Third-party network failed due to invalid internal state.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,NETWORK_NO_FILL,Description: Third-party network failed to provide an ad.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,NETWORK_TIMEOUT,Description: Third-party network failed to respond in a timely manner.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,NO_CONNECTION,Description: No internet connection detected.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,NO_FILL,Description: No ads found.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,RENDER_PROCESS_GONE_UNSPECIFIED,Description: Render process is gone for this WebView. Unspecified cause.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,RENDER_PROCESS_GONE_WITH_CRASH,Description: Render process for this WebView has crashed.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,REWARD_NOT_SELECTED,Description: Reward not selected for rewarded ad.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,REWARDED_CURRENCIES_PARSING_ERROR,Description: Error parsing rewarded currencies JSON header.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,SERVER_ERROR,Description: Unable to connect to MoPub adserver.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,UNSPECIFIED,Description: Unspecified error.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,VIDEO_CACHE_ERROR,Description: Error creating a cache to store downloaded videos.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,VIDEO_DOWNLOAD_ERROR,Description: Error downloading video.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,VIDEO_NOT_AVAILABLE,Description: No video loaded for ad unit.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,VIDEO_PLAYBACK_ERROR,Description: Error playing a video.,public final  
MoPubErrorCode,Recognized error codes that the MoPub SDK and mediation adapters use in callbacks to notify publishers of error cases.,WARMUP,Description: Ad unit is warming up. Try again in a few minutes.,public final  
MoPubLog,An SDK- and adapter-wide logger used by the MoPub SDK and mediation adapters to print information to the console. Refer to our documentation on using device logs for more information.,setLogLevel(LogLevel logLevel),"Description: Pass in a MoPubLog.LogLevel constant to set the log level. This affects the verbosity of SDK log messages, including mediation.",public static void  
OnNetworkInitializationFinishedListener,An interface to be implemented by each mediation network in its AdapterConfiguration class when initializing its SDK.,"onNetworkInitializationFinished(Class<? extends AdapterConfiguration> clazz, MoPubErrorCode moPubErrorCode)",Description: A listener the AdapterConfiguration class must call to notify the MoPub SDK once it has initialized the network SDK.,public void  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",canCollectPersonalInformation(),Description: Returns whether the SDK is allowed to collect user-identifiable data. Returns true if it is allowed or when GDPR does not apply; false otherwise.,public final boolean  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",forceGdprApplies(),Description: Forces the SDK to treat this app as in a GDPR-applicable region. Setting this will permanently force GDPR rules for this user unless this app is uninstalled or the data for this app is cleared.,public void  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",gdprApplies(),"Description: Returns whether the SDK thinks the user is in a GDPR-applicable region. Returns true for in a GDPR region; false for not in a GDPR region, and null for unknown. This value can be overwritten to true by setting forceGdprApplies(). Returns true for in a GDPR region; false for not in a GDPR region, and null for unknown.",public Boolean  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",getConsentData(),"Description: Returns ConsentData, a snapshot of the underlying data store. Intended for use by whitelisted publishers only. Gets a copy of the current and consented vendor list and privacy policy and their versions.",public ConsentData  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",getPersonalInfoConsentStatus(),"Description: Returns ConsentStatus representing the user’s current consent status. In general, publishers should not query this directly. Instead, use canCollectPersonalInformation.",public ConsentStatus  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",grantConsent(),Description: For use by whitelisted publishers only. Grants consent to collect personally identifiable information for the current user.,public void  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",isConsentDialogReady(),Description: Whether the consent dialog is done loading and is ready to show. Returns true if yes; false otherwise.,public boolean  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",loadConsentDialog(ConsentDialogListener consentDialogListener),Description: Issues a request to load the MoPub consent dialog.,public void  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",requestSync(boolean force),Description: Called internally to request a sync to the ad server about consent status and other metadata.,public void  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",revokeConsent(),Description: Denies consent to collect personally identifiable information for the current user.,public void  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",setAllowLegitimateInterest(boolean allowed),Description: Set the allowance of legitimate interest.,public void  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",shouldAllowLegitimateInterest(),Description: Checks if legitimate interest is allowed. Returns true if legitimate interest is allowed; false otherwise.,public boolean  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",shouldShowConsentDialog(),Description: Checks to see if a publisher should load and then show a consent dialog. Returns true if consent dialog should be loaded; false otherwise.,public boolean  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",showConsentDialog(),"Description: If the MoPub consent dialog is loaded, then shows it. Returns true if the consent dialog is ready to be shown; false otherwise.",public boolean  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",subscribeConsentStatusChangeListener(ConsentStatusChangeListener consentStatusChangeListener),Description: Adds a listener for consent status changes.,public void  
PersonalInfoManager,"Contains GDPR-related methods that include checking consent status if GDPR applies, and for manually granting or revoking consent. Refer to our GDPR documentation for additional usage instructions.",unsubscribeConsentStatusChangeListener(ConsentStatusChangeListener consentStatusChangeListener),Description: Unsubscribes a consentStatusChangeListener.,public void  
SdkConfiguration,Object holding any SDK initialization parameters.,getAdapterConfigurationClasses(),Description: Returns a Set containing Strings of class names of adapter configurations to initialize upon the MoPub SDK’s initialization.,public Set<String>  
SdkConfiguration,Object holding any SDK initialization parameters.,getAdUnitId(),Description: Returns a String containing the ad unit ID used by the app.,public String  
SdkConfiguration,Object holding any SDK initialization parameters.,getLegitimateInterestAllowed(),Description: Returns a boolean indicating whether legitimate interest is allowed for the collection of personally identifiable information. Returns true if allowed; false otherwise.,public boolean  
SdkConfiguration,Object holding any SDK initialization parameters.,getMediatedNetworkConfigurations(),Description: Returns a Map containing entries corresponding to adapter configuration options used in the initialization of networks.,"public Map<String,Map<String,String>>  "
SdkConfiguration,Object holding any SDK initialization parameters.,getMediationSettings(),Description: Returns the MediationSettings interface containing settings unique to a rewarded video custom event.,public MediationSettings[]  
SdkConfiguration,Object holding any SDK initialization parameters.,getMoPubRequestOptions(),Description: Returns a Map containing entries corresponding to adapter configuration request options passed to the ad server.,"public Map<String,Map<String,String>>  "
SdkConfiguration.Builder,A Builder used to configure the initialization of the MoPub SDK. Refer to our initialization directions for additional usage instructions.,build(),Description: Builds the SdkConfiguration.Builder used by the MoPub initialization. Returns the builder.,public SdkConfiguration  
SdkConfiguration.Builder,A Builder used to configure the initialization of the MoPub SDK. Refer to our initialization directions for additional usage instructions.,withAdditionalNetwork(String adapterConfigurationClass),Description: Specifies an additional custom adapter configuration to attempt to initialize. MoPub automatically adds MoPub-supported networks’ adapter configurations. Returns the builder.,public SdkConfiguration.Builder  
