class_name,class_description,method,method_description,data_type
com.google.android.gms.ads.RequestConfiguration,Global configuration that will be used for every            AdRequest.,getTagForUnderAgeOfConsent(),"Returns the value set by the corresponding 
                    setTagForUnderAgeOfConsent(int).",int
com.google.android.gms.ads.RequestConfiguration,Global configuration that will be used for every            AdRequest.,getTestDeviceIds(),"Returns the test device IDs corresponding to test device which will always
                    request test ads.","
                List<String>
              "
com.google.android.gms.ads.RequestConfiguration,Global configuration that will be used for every            AdRequest.,toBuilder(),"Returns a 
                    RequestConfiguration.Builder with values from this RequestConfiguration.","
                RequestConfiguration.Builder
              "
com.google.android.gms.ads.RequestConfiguration.Builder,Builder for RequestConfiguration.,build(),N/A,"
                RequestConfiguration
              "
com.google.android.gms.ads.RequestConfiguration.Builder,Builder for RequestConfiguration.,"setMaxAdContentRating(String
                  maxAdContentRating)",Set a maximum ad content rating.,"
                RequestConfiguration.Builder
              "
com.google.android.gms.ads.RequestConfiguration.Builder,Builder for RequestConfiguration.,setTagForChildDirectedTreatment(int tagForChildDirectedTreatment),"This method allows you to specify whether you would like your app to be treated
                    as child-directed for purposes of the Children’s Online Privacy Protection Act
                    (COPPA) - //business.ftc.gov/privacy-and-security/childrens-privacy.","
                RequestConfiguration.Builder
              "
com.google.android.gms.ads.RequestConfiguration.Builder,Builder for RequestConfiguration.,setTagForUnderAgeOfConsent(int tagForUnderAgeOfConsent),"This method allows you to mark your app to receive treatment for users in the
                    European Economic Area (EEA) under the age of consent.","
                RequestConfiguration.Builder
              "
com.google.android.gms.ads.RequestConfiguration.Builder,Builder for RequestConfiguration.,"setTestDeviceIds(List<String>
                  testDeviceIds)","Sets a list of test device IDs corresponding to test devices which will always
                    request test ads.","
                RequestConfiguration.Builder
              "
com.google.android.gms.ads.ResponseInfo,Information about a loaded ad.,getMediationAdapterClassName(),Returns the mediation adapter class name of the ad network that loaded the ad.,"
                String
              "
com.google.android.gms.ads.ResponseInfo,Information about a loaded ad.,getResponseId(),Returns the response ID for the loaded ad.,"
                String
              "
com.google.android.gms.ads.VideoController,An object that provides playback control for video            ads.,getAspectRatio(),"This method is deprecated. Use 
                    getAspectRatio().",float
com.google.android.gms.ads.VideoController,An object that provides playback control for video            ads.,getVideoLifecycleCallbacks(),"Returns the previously provided 
                    VideoController.VideoLifecycleCallbacks or null if no instance was
                    provided.","
                
                VideoController.VideoLifecycleCallbacks
              "
com.google.android.gms.ads.VideoController,An object that provides playback control for video            ads.,hasVideoContent(),Returns true if the current ad has video content.,boolean
com.google.android.gms.ads.VideoController,An object that provides playback control for video            ads.,isClickToExpandEnabled(),Returns true if the video ad is using click to expand behavior.,boolean
com.google.android.gms.ads.VideoController,An object that provides playback control for video            ads.,isCustomControlsEnabled(),Returns true if the video ad is using custom player controls.,boolean
com.google.android.gms.ads.VideoController,An object that provides playback control for video            ads.,isMuted(),"Returns true if the video is currently muted, false otherwise.",boolean
com.google.android.gms.ads.VideoController,An object that provides playback control for video            ads.,mute(boolean mute),Set the video mute state.,void
com.google.android.gms.ads.VideoController,An object that provides playback control for video            ads.,pause(),Pause the video ad if applicable.,void
com.google.android.gms.ads.VideoController,An object that provides playback control for video            ads.,play(),Play the video ad if applicable.,void
com.google.android.gms.ads.VideoController,An object that provides playback control for video            ads.,"setVideoLifecycleCallbacks(VideoController.VideoLifecycleCallbacks
                  callbacks)",Set a listener that will receive callbacks for video events.,void
com.google.android.gms.ads.VideoController,An object that provides playback control for video            ads.,stop(),Stop video playback.,void
com.google.android.gms.ads.VideoController.VideoLifecycleCallbacks,An interface for objects that receive callbacks            for video events.,onVideoEnd(),Called when video playback finishes playing.,void
com.google.android.gms.ads.VideoController.VideoLifecycleCallbacks,An interface for objects that receive callbacks            for video events.,onVideoMute(boolean isMuted),Called when the video changes mute state.,void
com.google.android.gms.ads.VideoController.VideoLifecycleCallbacks,An interface for objects that receive callbacks            for video events.,onVideoPause(),Called when video playback is paused.,void
com.google.android.gms.ads.VideoController.VideoLifecycleCallbacks,An interface for objects that receive callbacks            for video events.,onVideoPlay(),Called when video playback is playing.,void
com.google.android.gms.ads.VideoController.VideoLifecycleCallbacks,An interface for objects that receive callbacks            for video events.,onVideoStart(),Called when video playback first begins.,void
com.google.android.gms.ads.VideoOptions,Options for controlling video playback in            supported ad formats (e.g.,getClickToExpandRequested(),Returns true if click to expand behavior is requested.,boolean
com.google.android.gms.ads.VideoOptions,Options for controlling video playback in            supported ad formats (e.g.,getCustomControlsRequested(),Returns true if custom video controls are requested.,boolean
com.google.android.gms.ads.VideoOptions,Options for controlling video playback in            supported ad formats (e.g.,getStartMuted(),Returns the initial mute state of the video.,boolean
com.google.android.gms.ads.VideoOptions.Builder,Builder for VideoOptions.,build(),"Constructs a VideoOptions
                    object with the specified attributes.","
                VideoOptions
              "
com.google.android.gms.ads.VideoOptions.Builder,Builder for VideoOptions.,setClickToExpandRequested(boolean clickToExpandRequested),"Sets whether the AdLoader should request ads with the Click to Expand behavior
                    enabled.","
                VideoOptions.Builder
              "
com.google.android.gms.ads.VideoOptions.Builder,Builder for VideoOptions.,setCustomControlsRequested(boolean customControlsRequested),Requests custom video controls for video ads.,"
                VideoOptions.Builder
              "
com.google.android.gms.ads.VideoOptions.Builder,Builder for VideoOptions.,setStartMuted(boolean startMuted),Sets the initial mute state of the video.,"
                VideoOptions.Builder
              "
com.google.android.gms.ads.appopen.AppOpenAd,App open ads are used to display ads when users            enter your app.,"load(Context
                  context, String adUnitId,
                  AdRequest
                  adRequest, int orientation, 
                  AppOpenAd.AppOpenAdLoadCallback loadCallback)",Load an AppOpenAd.,static void
com.google.android.gms.ads.appopen.AppOpenAd,App open ads are used to display ads when users            enter your app.,"load(Context
                  context, String adUnitId,
                  
                  PublisherAdRequest publisherAdRequest, int orientation, 
                  AppOpenAd.AppOpenAdLoadCallback loadCallback)",Load an AppOpenAd.,static void
com.google.android.gms.ads.appopen.AppOpenAd.AppOpenAdLoadCallback,An object for receiving event notifications for            loading an app open ad.,onAppOpenAdFailedToLoad(int errorCode),Called when an app open ad request failed.,void
com.google.android.gms.ads.appopen.AppOpenAd.AppOpenAdLoadCallback,An object for receiving event notifications for            loading an app open ad.,"onAppOpenAdLoaded(AppOpenAd
                  ad)",Called when an app open ad has loaded.,void
com.google.android.gms.ads.appopen.AppOpenAdPresentationCallback,An object for receiving notifications during the            presentation lifecycle of an ad.,onAppOpenAdClosed(),Called when an app open ad is closed.,void
