class_name,class_description,method,method_description,data_type
com.vungle.warren.InitCallback,"Callback handler for Initialization tasks. When the Vungle SDK has successfully initialized and is ready to load and play advertisements, the onSuccess() method will be called. If any errors occur during initialization that prevent the SDK from functioning, the onError(Throwable) method will be called with a Throwable that explains the error. In all cases where initialization fails, the SDK will not be operable until Vungle.init(Collection, String, Context, InitCallback) is called again.",onSuccess(),The success callback for SDK initialization.,void
com.vungle.warren.LoadAdCallback,Callback used when downloading advertisement assets for a given placement. This callback will be notified of the download being completed or of any errors that prevented the SDK from downloading the required assets.,onAdLoad(java.lang.String id),Callback used to notify that the advertisement assets have been downloaded and are ready to play.,void
com.vungle.warren.LoadAdCallback,Callback used when downloading advertisement assets for a given placement. This callback will be notified of the download being completed or of any errors that prevented the SDK from downloading the required assets.,"onError(java.lang.String id,       java.lang.Throwable cause)",Callback used to notify that an error has occurred while downloading assets.,void
com.vungle.warren.PlayAdCallback,"Callback handler for playing a Vungle advertisement. This is given as a parameter to Vungle.playAd(String, AdConfig, PlayAdCallback) and is triggered when the advertisement begins to play, when the advertisement ends, and when any errors occur.","onAdEnd(java.lang.String id,       boolean completed,       boolean isCTAClicked)",Callback for an advertisement ending.,void
com.vungle.warren.PlayAdCallback,"Callback handler for playing a Vungle advertisement. This is given as a parameter to Vungle.playAd(String, AdConfig, PlayAdCallback) and is triggered when the advertisement begins to play, when the advertisement ends, and when any errors occur.",onAdStart(java.lang.String id),Callback for an advertisement starting.,void
com.vungle.warren.PlayAdCallback,"Callback handler for playing a Vungle advertisement. This is given as a parameter to Vungle.playAd(String, AdConfig, PlayAdCallback) and is triggered when the advertisement begins to play, when the advertisement ends, and when any errors occur.","onError(java.lang.String id,       java.lang.Throwable error)",Callback for an error that has occurred while playing an advertisement.,void
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,canPlayAd(java.lang.String id),Check if we can play an advertisement for the given placement.,static boolean
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,closeFlexViewAd(java.lang.String placementReferenceId),"Closes currently playing Ad (only for Native FlexView , not supported for the Interstitial Ad formats) Currently ability to close already Playing ad is supported only for Placements that show FlexView ads.",static boolean
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,getConsentMessageVersion(),N/A,static java.lang.String
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,getConsentStatus(),N/A,static Vungle.Consent
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,"getNativeAd(java.lang.String placementId,           AdConfig adConfig,           PlayAdCallback playAdCallback)",VungleNativeAd can be used inside any Android view container.,static VungleNativeAd
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,"getNativeAd(java.lang.String placementId,           PlayAdCallback playAdCallback)",Deprecated.,static VungleNativeAd
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,getValidPlacements(),N/A,static java.util.Collection<java.lang.String>
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,"init(java.util.Collection<java.lang.String> placements,    java.lang.String appId,    android.content.Context context,    InitCallback callback)",Deprecated.,static void
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,"init(java.lang.String appId,    android.content.Context context,    InitCallback callback)",Initialize the Vungle SDK,static void
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,"init(java.lang.String appId,    android.content.Context context,    InitCallback callback,    VungleSettings settings)",Initialize the Vungle SDK,static void
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,isInitialized(),Checks if Vungle's SDK is already in initialized state,static boolean
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,"loadAd(java.lang.String id,      LoadAdCallback callback)",Request the Vungle SDK to load the assets for an advertisement by the placement identifier.,static void
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,"playAd(java.lang.String id,      AdConfig settings,      PlayAdCallback callback)",Play an ad for the given placement ID.,static void
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,setHeaderBiddingCallback(com.vungle.warren.HeaderBiddingCallback headerBiddingCallback),Method to register Header bidding callback.,static void
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,"setIncentivizedFields(java.lang.String userID,                     java.lang.String title,                     java.lang.String body,                     java.lang.String keepWatching,                     java.lang.String close)",Overrides the previously-set incentivized fields which are used when warning the user if they are attempting to exit an incentivized advertisement prematurely.,static void
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,setUserLegacyID(java.lang.String legacyId),Set the user's legacy ID to pass through to Third Party Trackers for Attribution This would be effective only if this feature is enabled.,static void
com.vungle.warren.Vungle,Main interface with the Vungle ad network.,"updateConsentStatus(Vungle.Consent status,                   java.lang.String consentMessageVersion)","If handling GDPR Consent dialog with own implementation, use this dialog to update Vungle on user consent status.",static void
com.vungle.warren.Vungle.Consent,GDPR Consent Status,valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static Vungle.Consent
com.vungle.warren.Vungle.Consent,GDPR Consent Status,values(),"Returns an array containing the constants of this enum type, inthe order they are declared.",static Vungle.Consent[]
com.vungle.warren.error.VungleException,Vungle Exception class that we can use both internally and through our public API to message errors and inconsistencies in business logic. This is meeant to be an external-facing error class.,getExceptionCode(),N/A,int
com.vungle.warren.error.VungleException,Vungle Exception class that we can use both internally and through our public API to message errors and inconsistencies in business logic. This is meeant to be an external-facing error class.,getExceptionCode(java.lang.Throwable throwable),Returns exception code for Throwable or -1 if throwable is not VungleException or is null,static int
com.vungle.warren.error.VungleException,Vungle Exception class that we can use both internally and through our public API to message errors and inconsistencies in business logic. This is meeant to be an external-facing error class.,getLocalizedMessage(),N/A,java.lang.String
com.vungle.warren.error.VungleException.ExceptionCode,N/A,N/A,N/A,N/A
com.vungle.warren.VungleNativeAd,N/A,finishDisplayingAd(),Call this method to clean up a nativeflexview and stop playing an ad,void
com.vungle.warren.VungleNativeAd,N/A,renderNativeView(),"Returns a child view that will render the Ad, this will have to be explicitly added to its parent View container It will expand to fit the parent container.",android.view.View
com.vungle.warren.VungleNativeAd,N/A,setAdVisibility(boolean isVisible),"Call to handle Activity and RecyclerView attached or detached state, this will ensure proper video states of pause/resume on scrolling beyond visible surface",void
com.vungle.warren.VungleSettings,"Vungle's setting for Vungle.init(String, Context, InitCallback, VungleSettings),",getAndroidIdOptOut(),N/A,boolean
com.vungle.warren.VungleSettings,"Vungle's setting for Vungle.init(String, Context, InitCallback, VungleSettings),",getMinimumSpaceForAd(),N/A,long
com.vungle.warren.VungleSettings,"Vungle's setting for Vungle.init(String, Context, InitCallback, VungleSettings),",getMinimumSpaceForInit(),N/A,long
com.vungle.warren.VungleSettings.Builder,Builder for VungleSettings,build(),N/A,VungleSettings
com.vungle.warren.VungleSettings.Builder,Builder for VungleSettings,setAndroidIdOptOut(boolean disabled),Enables/disables automatic fallback collection of Android ID in case ifa is not available.,VungleSettings.Builder
com.vungle.warren.VungleSettings.Builder,Builder for VungleSettings,setMinimumSpaceForAd(long minimumSpaceForAd),Sets minimum amount of free storage required for ad loading.,VungleSettings.Builder
com.vungle.warren.VungleSettings.Builder,Builder for VungleSettings,setMinimumSpaceForInit(long minimumSpaceForInit),Sets minimum amount of free storage required for initialization.,VungleSettings.Builder
