class_name,class_description,method,method_description,data_type
com.kakao.usermgmt.response.AgeAuthResponse,"CI 제공에 대한 사용자 동의 필요 여부

 OptionalBoolean.TRUE 인 경우 새로운 동의 요청이 가능한 상태이며
 Session.updateScopes(Activity, List, AccessTokenCallback) 메소드를 이용하여 동의를 받을 수 있습니다.",getAuthLevelCode(),1 (auth_level : AUTH_LEVEL1) / 2 (auth_level : AUTH_LEVEL2) (level을 비교 편의를 제공하기 위해 auth_level에 해당하는 code 제공),int
com.kakao.usermgmt.response.AgeAuthResponse,"CI 제공에 대한 사용자 동의 필요 여부

 OptionalBoolean.TRUE 인 경우 새로운 동의 요청이 가능한 상태이며
 Session.updateScopes(Activity, List, AccessTokenCallback) 메소드를 이용하여 동의를 받을 수 있습니다.",getCI(),인증후 받은 CI 값,String
com.kakao.usermgmt.response.AgeAuthResponse,"CI 제공에 대한 사용자 동의 필요 여부

 OptionalBoolean.TRUE 인 경우 새로운 동의 요청이 가능한 상태이며
 Session.updateScopes(Activity, List, AccessTokenCallback) 메소드를 이용하여 동의를 받을 수 있습니다.",getUserId(),인증 여부를 확인하는 user의 id,long
com.kakao.usermgmt.response.AgeAuthResponse,"CI 제공에 대한 사용자 동의 필요 여부

 OptionalBoolean.TRUE 인 경우 새로운 동의 요청이 가능한 상태이며
 Session.updateScopes(Activity, List, AccessTokenCallback) 메소드를 이용하여 동의를 받을 수 있습니다.",hasCI(),유저의 ci 값 소유 여부.,OptionalBoolean
com.kakao.usermgmt.response.AgeAuthResponse,"CI 제공에 대한 사용자 동의 필요 여부

 OptionalBoolean.TRUE 인 경우 새로운 동의 요청이 가능한 상태이며
 Session.updateScopes(Activity, List, AccessTokenCallback) 메소드를 이용하여 동의를 받을 수 있습니다.",toString(),N/A,String
com.kakao.usermgmt.response.AgeAuthResponse.AgeAuthLimitStatus,인증 받은 연령이 제한 나이 이상,valueOf(String name),Returns the enum constant of this type with the specified name.,static AgeAuthResponse.AgeAuthLimitStatus
com.kakao.usermgmt.response.AgeAuthResponse.AgeAuthLimitStatus,인증 받은 연령이 제한 나이 이상,values(),"Returns an array containing the constants of this enum type, in
the order they are declared.",static AgeAuthResponse.AgeAuthLimitStatus[]
com.kakao.usermgmt.response.model.AgeRange,Enum class for age range.,getRange(String value),N/A,static AgeRange
com.kakao.usermgmt.response.model.AgeRange,Enum class for age range.,getValue(),N/A,String
com.kakao.usermgmt.response.model.AgeRange,Enum class for age range.,valueOf(String name),Returns the enum constant of this type with the specified name.,static AgeRange
com.kakao.usermgmt.response.model.AgeRange,Enum class for age range.,values(),"Returns an array containing the constants of this enum type, in
the order they are declared.",static AgeRange[]
com.kakao.auth.ApiErrorCode,ApiErrorCode related to auth module.,N/A,N/A,N/A
com.kakao.friends.ApiErrorCode,"[친구 API]
 카카오톡 미가입 사용자가 요청한 경우 발생한다.",N/A,N/A,N/A
com.kakao.kakaostory.ApiErrorCode,ApiErrorCode related to kakaostory module.,N/A,N/A,N/A
com.kakao.kakaotalk.ApiErrorCode,ApiErorCode related to kakaotalk module.,N/A,N/A,N/A
com.kakao.network.ApiErrorCode,ApiErrorCode related to network module.,N/A,N/A,N/A
com.kakao.push.ApiErrorCode,ApiErrorCode related to push module.,N/A,N/A,N/A
com.kakao.usermgmt.ApiErrorCode,ApiErrorCode related to usermgmt module.,N/A,N/A,N/A
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",getAppKey(),N/A,String
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",getAppVer(),N/A,String
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",getBodyEncoding(),param의 encording정보.,String
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",getExtras(),N/A,String
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",getHeaders(),http요청에 필요한 headers.,"Map<String,String>"
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",getHttpUserAgentString(),N/A,String
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",getMethod(),http 통신방법.,abstract String
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",getMultiPartList(),"MultiPart에 대한 정보
 MultiPart로 요청을 보낼때 값을 채워주면 된다.",List<com.kakao.network.multipart.Part>
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",getParams(),http요청에 필요한 params.,"Map<String,String>"
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",getUriBuilder(),N/A,Uri.Builder
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",getUrl(),요청할 target url.,String
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",setAppKey(String appKey),N/A,void
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",setAppVer(String appVer),N/A,void
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..","setConfiguration(com.kakao.common.PhaseInfo phaseInfo,
                com.kakao.common.IConfiguration configuration)",N/A,void
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",setExtras(String extras),N/A,void
com.kakao.network.ApiRequest,"로그인이 필요하지 않을 때 사용하는 Request 클래스. 앱키 정보만 보낸다.
 Created by kevin.kang on 2016. 11. 25..",setKaHeader(String kaHeader),N/A,void
com.kakao.auth.ApiResponseCallback,"API 요청에 대한 공통 Callback class.
 각 API 서비스는 해당 클래스를 상속하여 callback 을 구현하게 된다.",onFailure(ErrorResult errorResult),요청이 실패한경우 불린다.,void
com.kakao.auth.ApiResponseCallback,"API 요청에 대한 공통 Callback class.
 각 API 서비스는 해당 클래스를 상속하여 callback 을 구현하게 된다.",onFailureForUiThread(ErrorResult errorResult),요청한 Request가 실패했을때 불리는 callback.,void
com.kakao.auth.ApiResponseCallback,"API 요청에 대한 공통 Callback class.
 각 API 서비스는 해당 클래스를 상속하여 callback 을 구현하게 된다.",onNotSignedUp(),"세션 오픈은 성공했으나 사용자 정보 요청 결과 사용자 가입이 안된 상태로
 일반적으로 가입창으로 이동한다.",void
com.kakao.auth.ApiResponseCallback,"API 요청에 대한 공통 Callback class.
 각 API 서비스는 해당 클래스를 상속하여 callback 을 구현하게 된다.",onSessionClosed(ErrorResult errorResult),세션이 닫혔을때 불리는 callback,abstract void
com.kakao.friends.AppFriendContext,"Context containing request parameters for Friends API. This class extends PageableContext, which
 has PageableContext.getAfterUrl() method.
 
 FriendsApi will automatically fill in after url for this context so
 that subsequent API requests can be made with this url field, overriding all other parameters
 such as offset, limit and order.",getAppFriendOrder(),친구 리스트 정렬 기준.,AppFriendOrder
com.kakao.friends.AppFriendContext,"Context containing request parameters for Friends API. This class extends PageableContext, which
 has PageableContext.getAfterUrl() method.
 
 FriendsApi will automatically fill in after url for this context so
 that subsequent API requests can be made with this url field, overriding all other parameters
 such as offset, limit and order.",getLimit(),"한 페이지에 가져올 친구의 수, default 100,  max 2000",int
com.kakao.friends.AppFriendContext,"Context containing request parameters for Friends API. This class extends PageableContext, which
 has PageableContext.getAfterUrl() method.
 
 FriendsApi will automatically fill in after url for this context so
 that subsequent API requests can be made with this url field, overriding all other parameters
 such as offset, limit and order.",getOffset(),가져올 친구 리스트의 시작 offset.,int
com.kakao.friends.AppFriendContext,"Context containing request parameters for Friends API. This class extends PageableContext, which
 has PageableContext.getAfterUrl() method.
 
 FriendsApi will automatically fill in after url for this context so
 that subsequent API requests can be made with this url field, overriding all other parameters
 such as offset, limit and order.",getOrder(),친구리스트 정렬방법.,String
com.kakao.friends.AppFriendContext,"Context containing request parameters for Friends API. This class extends PageableContext, which
 has PageableContext.getAfterUrl() method.
 
 FriendsApi will automatically fill in after url for this context so
 that subsequent API requests can be made with this url field, overriding all other parameters
 such as offset, limit and order.",isSecureResource(),N/A,boolean
com.kakao.friends.response.model.AppFriendInfo,"Minimal friend information containing:
 1) user id for distinguishing users
 2) nickname and profile image for displaying on UI",describeContents(),N/A,int
com.kakao.friends.response.model.AppFriendInfo,"Minimal friend information containing:
 1) user id for distinguishing users
 2) nickname and profile image for displaying on UI",equals(Object obj),N/A,boolean
com.kakao.friends.response.model.AppFriendInfo,"Minimal friend information containing:
 1) user id for distinguishing users
 2) nickname and profile image for displaying on UI",getId(),App user id,long
com.kakao.friends.response.model.AppFriendInfo,"Minimal friend information containing:
 1) user id for distinguishing users
 2) nickname and profile image for displaying on UI",getProfileNickname(),친구의 대표 프로필 닉네임.,String
com.kakao.friends.response.model.AppFriendInfo,"Minimal friend information containing:
 1) user id for distinguishing users
 2) nickname and profile image for displaying on UI",getProfileThumbnailImage(),친구의 썸네일 이미지,String
com.kakao.friends.response.model.AppFriendInfo,"Minimal friend information containing:
 1) user id for distinguishing users
 2) nickname and profile image for displaying on UI",getUUID(),해당 앱에서 유일한 친구의 code,String
com.kakao.friends.response.model.AppFriendInfo,"Minimal friend information containing:
 1) user id for distinguishing users
 2) nickname and profile image for displaying on UI",isFavorite(),즐겨찾기된 친구인지 여부.,OptionalBoolean
com.kakao.friends.response.model.AppFriendInfo,"Minimal friend information containing:
 1) user id for distinguishing users
 2) nickname and profile image for displaying on UI",toString(),N/A,String
com.kakao.friends.response.model.AppFriendInfo,"Minimal friend information containing:
 1) user id for distinguishing users
 2) nickname and profile image for displaying on UI","writeToParcel(Parcel dest,
             int flags)",N/A,void
com.kakao.friends.AppFriendOrder,즐겨찾기 먼저 정렬.,getValue(),N/A,String
com.kakao.friends.AppFriendOrder,즐겨찾기 먼저 정렬.,valueOf(String name),Returns the enum constant of this type with the specified name.,static AppFriendOrder
com.kakao.friends.AppFriendOrder,즐겨찾기 먼저 정렬.,values(),"Returns an array containing the constants of this enum type, in
the order they are declared.",static AppFriendOrder[]
com.kakao.friends.response.AppFriendsResponse,"API response for FriendsService.requestAppFriends(AppFriendContext, ApiResponseCallback).",getAfterUrl(),API request url for next page,String
com.kakao.friends.response.AppFriendsResponse,"API response for FriendsService.requestAppFriends(AppFriendContext, ApiResponseCallback).",getBeforeUrl(),API request url for previous page,String
com.kakao.friends.response.AppFriendsResponse,"API response for FriendsService.requestAppFriends(AppFriendContext, ApiResponseCallback).",getFavoriteCount(),목록 내 전체 즐겨찾기 친구의 수.,int
com.kakao.friends.response.AppFriendsResponse,"API response for FriendsService.requestAppFriends(AppFriendContext, ApiResponseCallback).",getFriends(),Return friends list,List<AppFriendInfo>
com.kakao.friends.response.AppFriendsResponse,"API response for FriendsService.requestAppFriends(AppFriendContext, ApiResponseCallback).",getResultId(),N/A,String
com.kakao.friends.response.AppFriendsResponse,"API response for FriendsService.requestAppFriends(AppFriendContext, ApiResponseCallback).",getTotalCount(),total count of friends,int
com.kakao.auth.ApprovalType,Enum class specifying whether the user is authenticated for an individual app or a project.,getApprovalTypeByString(String s),N/A,static ApprovalType
com.kakao.auth.ApprovalType,Enum class specifying whether the user is authenticated for an individual app or a project.,toString(),N/A,String
com.kakao.auth.ApprovalType,Enum class specifying whether the user is authenticated for an individual app or a project.,valueOf(String name),Returns the enum constant of this type with the specified name.,static ApprovalType
com.kakao.auth.ApprovalType,Enum class specifying whether the user is authenticated for an individual app or a project.,values(),"Returns an array containing the constants of this enum type, in
the order they are declared.",static ApprovalType[]
com.kakao.auth.AuthCodeCallback,Success/failure callback for getting authorization code.,onAuthCodeFailure(ErrorResult errorResult),Called when there was a failure getting authorization code.,abstract void
com.kakao.auth.AuthCodeCallback,Success/failure callback for getting authorization code.,onAuthCodeReceived(String authCode),Called when authorization code was successfully retrieved.,abstract void
com.kakao.auth.authorization.authcode.AuthCodeListener,"Interface for auth code callback. Success/error results are all received by the only method
 onAuthCodeReceived. This interface is subject to improvement in the future, when success/error
 can be converted to different classes, not same AuthorizationResult class.

 This interface is used internally only and subject to change.","onAuthCodeReceived(int requestCode,
                  AuthorizationResult result)",N/A,void
com.kakao.auth.authorization.authcode.AuthCodeManager,Interface responsible for getting authorization code from Kakao OAuth server.,"handleActivityResult(int requestCode,
                    int resultCode,
                    Intent data)",N/A,boolean
com.kakao.auth.authorization.authcode.AuthCodeManager,Interface responsible for getting authorization code from Kakao OAuth server.,isStoryLoginAvailable(),Check if KakaoStory installed supports Kakao login.,boolean
com.kakao.auth.authorization.authcode.AuthCodeManager,Interface responsible for getting authorization code from Kakao OAuth server.,isTalkLoginAvailable(),Check if KakaoTalk installed supports Kakao login.,boolean
com.kakao.auth.authorization.authcode.AuthCodeManager,Interface responsible for getting authorization code from Kakao OAuth server.,"requestAuthCode(AuthType authType,
               Activity activity,
               AuthCodeCallback authCodeCallback)",Request authorization code with the given AuthType.,void
com.kakao.auth.authorization.authcode.AuthCodeManager,Interface responsible for getting authorization code from Kakao OAuth server.,"requestAuthCode(AuthType authType,
               androidx.fragment.app.Fragment fragment,
               AuthCodeCallback authCodeCallback)",N/A,void
com.kakao.auth.authorization.authcode.AuthCodeManager,Interface responsible for getting authorization code from Kakao OAuth server.,"requestAuthCode(AuthType authType,
               com.kakao.auth.helper.StartActivityWrapper wrapper,
               AuthCodeCallback authCodeCallback)",N/A,void
com.kakao.auth.authorization.authcode.AuthCodeManager,Interface responsible for getting authorization code from Kakao OAuth server.,"requestAuthCode(AuthType authType,
               com.kakao.auth.helper.StartActivityWrapper wrapper,
               Map<String,String> extraParams,
               AuthCodeCallback authCodeCallback)",N/A,void
com.kakao.auth.authorization.authcode.AuthCodeManager,Interface responsible for getting authorization code from Kakao OAuth server.,"requestAuthCodeWithCustomAccountsUrl(com.kakao.auth.helper.StartActivityWrapper wrapper,
                                    Map<String,String> extraParams,
                                    String path,
                                    Map<String,String> accountParams,
                                    AuthCodeCallback callback)",통합 계정 회원 가입 후 authorization code 를 요청.,void
com.kakao.auth.authorization.authcode.AuthCodeManager,Interface responsible for getting authorization code from Kakao OAuth server.,"requestAuthCodeWithScopes(AuthType authType,
                         com.kakao.auth.helper.StartActivityWrapper wrapper,
                         List<String> scopes,
                         AuthCodeCallback authCodeCallback)",N/A,void
com.kakao.auth.authorization.authcode.AuthCodeManager.Factory,N/A,getInstance(),N/A,static AuthCodeManager
com.kakao.auth.authorization.authcode.AuthCodeManager.Factory,N/A,"initialize(Application application,
          ISessionConfig sessionConfig)",N/A,static AuthCodeManager
com.kakao.auth.authorization.authcode.AuthCodeService,This is an interface that abstracts various methods of getting authorization code from oauth server.,"handleActivityResult(int requestCode,
                    int resultCode,
                    Intent data,
                    AuthCodeListener listener)",N/A,boolean
com.kakao.auth.authorization.authcode.AuthCodeService,This is an interface that abstracts various methods of getting authorization code from oauth server.,isLoginAvailable(),Checks whether authorization code can be retrieved from this service.,boolean
com.kakao.auth.authorization.authcode.AuthCodeService,This is an interface that abstracts various methods of getting authorization code from oauth server.,"requestAuthCode(com.kakao.auth.authorization.authcode.AuthCodeRequest request,
               com.kakao.auth.helper.StartActivityWrapper wrapper,
               AuthCodeListener listener)",Request authorization code.,boolean
com.kakao.auth.authorization.authcode.AuthCodeService.Factory,This is a factory class for various AuthCodeService types.,N/A,N/A,N/A
com.kakao.auth.authorization.authcode.AuthorizationCode,N/A,createEmptyCode(),N/A,static AuthorizationCode
com.kakao.auth.authorization.authcode.AuthorizationCode,N/A,createFromRedirectedUri(Uri redirectedUri),N/A,static AuthorizationCode
com.kakao.auth.authorization.authcode.AuthorizationCode,N/A,describeContents(),N/A,int
com.kakao.auth.authorization.authcode.AuthorizationCode,N/A,getAuthorizationCode(),N/A,String
com.kakao.auth.authorization.authcode.AuthorizationCode,N/A,hasAuthorizationCode(),N/A,boolean
com.kakao.auth.authorization.authcode.AuthorizationCode,N/A,"writeToParcel(Parcel dest,
             int flags)",N/A,void
com.kakao.auth.authorization.AuthorizationResult,N/A,createAuthCodeCancelResult(String resultMessage),N/A,static AuthorizationResult
com.kakao.auth.authorization.AuthorizationResult,N/A,createAuthCodeOAuthErrorResult(Exception e),N/A,static AuthorizationResult
com.kakao.auth.authorization.AuthorizationResult,N/A,createAuthCodeOAuthErrorResult(String resultMessage),N/A,static AuthorizationResult
com.kakao.auth.authorization.AuthorizationResult,N/A,createAuthCodePassResult(),N/A,static AuthorizationResult
com.kakao.auth.authorization.AuthorizationResult,N/A,createSuccessAuthCodeResult(String redirectURL),N/A,static AuthorizationResult
com.kakao.auth.authorization.AuthorizationResult,N/A,getAccessToken(),N/A,AccessToken
com.kakao.auth.authorization.AuthorizationResult,N/A,getException(),N/A,Exception
com.kakao.auth.authorization.AuthorizationResult,N/A,getRedirectUri(),N/A,Uri
com.kakao.auth.authorization.AuthorizationResult,N/A,getRedirectURL(),N/A,String
com.kakao.auth.authorization.AuthorizationResult,N/A,getResultMessage(),N/A,String
com.kakao.auth.authorization.AuthorizationResult,N/A,isAuthError(),N/A,boolean
com.kakao.auth.authorization.AuthorizationResult,N/A,isCanceled(),N/A,boolean
com.kakao.auth.authorization.AuthorizationResult,N/A,isError(),N/A,boolean
com.kakao.auth.authorization.AuthorizationResult,N/A,isPass(),N/A,boolean
com.kakao.auth.authorization.AuthorizationResult,N/A,isSuccess(),N/A,boolean
com.kakao.auth.authorization.AuthorizationResult.RESULT_CODE,Returns the enum constant of this type with the specified name.,valueOf(String name),Returns the enum constant of this type with the specified name.,static AuthorizationResult.RESULT_CODE
com.kakao.auth.authorization.AuthorizationResult.RESULT_CODE,Returns the enum constant of this type with the specified name.,values(),"Returns an array containing the constants of this enum type, in
the order they are declared.",static AuthorizationResult.RESULT_CODE[]
com.kakao.auth.AuthService,Service class for age authentication or checking access token info.,getInstance(),N/A,static AuthService
com.kakao.auth.AuthService,Service class for age authentication or checking access token info.,requestAccessTokenInfo(ApiResponseCallback<com.kakao.auth.network.response.AccessTokenInfoResponse> callback),로그인을 통해 얻은 사용자 토큰의 정보를 얻는다.,void
com.kakao.auth.AuthService,Service class for age authentication or checking access token info.,"requestShowAgeAuthDialog(com.kakao.auth.callback.AccountResponseCallback callback,
                        Bundle ageAuthParams,
                        Context context)",연령인증이 필요한 경우에 동의창을 띄우기 위한 용도로 사용된다.,Future<Integer>
com.kakao.auth.AuthService.AgeAuthLevel,연령인증 레벨을 설정한다.,convertByName(String name),N/A,static AuthService.AgeAuthLevel
